frame,ID,x,y
2,17,586.6907958984375,375.615966796875
2,19,185.0500717163086,373.8976745605469
3,1,578.5020141601562,304.9334259033203
3,2,468.9999694824219,374.1144256591797
3,3,557.4499816894531,281.51800537109375
3,4,301.46360778808594,375.024658203125
3,5,201.71179199218747,375.8879699707031
3,6,293.4893798828125,364.8453826904297
3,7,555.83935546875,376.95350646972656
3,9,141.29895782470703,374.1645812988281
3,10,454.66261291503906,373.2151336669922
3,11,61.06031608581543,373.6844482421875
3,12,322.8476867675781,373.65171813964844
3,13,596.8753051757812,366.96185302734375
3,14,445.66064453125,373.4294128417969
3,15,474.42967224121094,366.5128936767578
3,16,77.3991470336914,372.5604248046875
3,17,587.5510559082031,375.5941619873047
3,19,185.19135284423828,373.9688415527344
3,20,192.7129669189453,375.4056701660156
4,1,578.0596313476562,304.5430603027344
4,2,469.1843566894531,372.54615783691406
4,3,557.2994384765625,281.45066833496094
4,4,300.6704559326172,375.1338348388672
4,5,201.8772201538086,375.9413146972656
4,6,293.15443420410156,363.16954040527344
4,7,555.8682250976562,376.96441650390625
4,8,80.61531829833984,358.3509979248047
4,9,143.55007934570312,374.7913818359375
4,11,62.48373603820801,374.067626953125
4,12,324.9418640136719,369.01202392578125
4,13,596.6527099609375,364.0466766357422
4,14,445.10118103027344,374.44886779785156
4,16,65.48830223083496,364.81036376953125
4,17,590.4351501464844,375.1657409667969
4,19,184.76405334472656,373.7604370117188
4,20,192.51625061035156,375.35223388671875
5,1,578.2466430664062,304.04722595214844
5,3,557.4180603027344,281.59873962402344
5,5,201.66912841796875,375.8123779296875
5,6,290.45265197753906,369.1444091796875
5,7,555.7999877929688,376.89019775390625
5,8,79.93260955810547,372.4579620361328
5,9,145.383056640625,375.1847686767578
5,10,460.3585205078125,373.9556884765625
5,11,60.64950370788574,373.5985565185547
5,12,324.03509521484375,361.03887939453125
5,13,596.3757934570312,361.9945983886719
5,14,445.531494140625,375.52671813964844
5,17,592.2592163085938,375.50404357910156
5,19,184.95138549804688,373.92698669433594
5,21,314.3115997314453,373.0716247558594
6,1,577.7775268554688,303.91407775878906
6,3,557.4807434082031,281.89735412597656
6,5,201.54978942871094,375.83270263671875
6,6,289.6100158691406,370.6654357910156
6,7,555.976318359375,376.8785705566406
6,8,61.599077224731445,372.90362548828125
6,9,146.97795867919922,373.51124572753906
6,10,460.60748291015625,374.5032196044922
6,11,78.01483154296875,373.3221893310547
6,12,309.2765350341797,370.41943359375
6,13,596.2893676757812,359.9546356201172
6,14,445.66700744628906,374.09754943847656
6,17,595.5322570800781,375.53294372558594
6,19,158.028076171875,372.3204345703125
6,21,319.40757751464844,374.86474609375
7,1,577.0990600585938,303.8064727783203
7,3,557.5602722167969,281.96636962890625
7,5,200.0616683959961,375.8921203613281
7,6,290.3817901611328,371.1366729736328
7,7,556.0190734863281,376.95684814453125
7,8,59.85352325439453,372.9240417480469
7,9,146.0248260498047,373.771484375
7,10,460.3648986816406,374.66600036621094
7,11,78.10969543457031,373.5497589111328
7,12,312.1235809326172,371.64312744140625
7,13,595.2467956542969,357.651611328125
7,14,446.4159393310547,373.7003173828125
7,17,597.1104125976562,375.06085205078125
7,19,156.9678497314453,372.26527404785156
7,20,192.66022491455078,375.0471649169922
7,21,324.3387756347656,375.8600616455078
8,1,575.9977111816406,304.02162170410156
8,3,557.744140625,281.9308776855469
8,4,293.7147979736328,375.55931091308594
8,5,200.8085174560547,375.9766387939453
8,6,290.345703125,368.7273406982422
8,7,555.9691162109375,377.0601043701172
8,8,59.46427917480469,372.2219543457031
8,9,147.51959228515625,374.05346679687506
8,10,460.0701599121094,374.4435729980469
8,11,77.83151626586914,373.5607452392578
8,12,309.6539306640625,372.9054718017578
8,13,594.1205749511719,355.4102020263672
8,14,445.8921203613281,373.6186218261719
8,16,183.8924331665039,373.78179931640625
8,17,597.8560791015625,375.1099853515625
8,19,155.8175277709961,372.31927490234375
8,20,194.03868103027344,375.2041473388672
8,21,324.53880310058594,372.4001007080078
9,1,573.4710693359375,304.7159881591797
9,3,557.8716430664062,281.2522735595703
9,4,293.41943359375,375.4052734375
9,5,200.80188751220703,375.46604919433594
9,6,290.2743835449219,368.2330017089844
9,7,555.9883117675781,377.0893096923828
9,8,58.69855499267578,372.65428161621094
9,9,148.0371856689453,374.0592956542969
9,10,459.4980010986328,374.6894073486328
9,11,78.32077407836914,374.3175354003906
9,12,308.4650115966797,372.65794372558594
9,13,593.5331420898438,353.8824768066406
9,14,445.6730651855469,373.5765380859375
9,16,183.84661865234375,373.7203674316406
9,17,598.4101867675781,375.0535583496094
9,19,156.03907775878906,372.51329040527344
9,20,194.42372131347656,375.2006530761719
9,21,324.11473083496094,374.01873779296875
10,1,572.1442260742188,304.9084930419922
10,3,557.76318359375,281.2629089355469
10,4,293.15110778808594,375.77223205566406
10,5,184.33975219726562,373.3778686523438
10,6,288.5300750732422,369.479736328125
10,7,556.0536193847656,377.1698303222656
10,8,59.3380184173584,372.0694274902344
10,9,66.6490592956543,374.4952697753906
10,10,459.48744201660156,374.3870391845703
10,11,77.02023696899414,374.9952392578125
10,12,310.5633087158203,372.5215606689453
10,13,592.4290466308594,352.3426513671875
10,14,445.0003356933594,373.2669372558594
10,17,599.4589233398438,374.8652648925781
10,19,153.9053497314453,373.9942321777344
10,20,198.08281707763672,374.930419921875
10,21,324.4750518798828,373.66331481933594
11,1,571.2029724121094,305.3446960449219
11,3,557.7157592773438,281.3786315917969
11,4,293.0195770263672,375.6064147949219
11,5,184.24044799804682,373.49505615234375
11,6,287.7238006591797,369.280517578125
11,7,555.9917297363281,377.15830993652344
11,8,59.49265098571777,371.97882080078125
11,9,66.42662620544434,374.2178955078125
11,10,459.8422241210938,374.5838928222656
11,11,76.23540878295898,375.0286407470703
11,13,591.7432861328125,351.98876953125
11,14,444.4348449707031,374.17083740234375
11,17,599.7259826660156,374.8995819091797
11,19,153.71571350097656,373.78858947753906
11,20,197.92959594726562,374.4657897949219
11,21,323.9065246582031,373.2462768554688
12,1,570.52099609375,305.13775634765625
12,3,557.5939331054688,281.4729461669922
12,4,293.1357879638672,375.686279296875
12,5,184.285400390625,373.4593505859375
12,6,289.7769012451172,368.70849609375
12,7,556.0089111328125,377.1106872558594
12,9,60.618642807006836,372.43064880371094
12,10,461.38502502441406,374.10008239746094
12,11,75.87061309814453,374.12986755371094
12,12,307.9953155517578,371.9738006591797
12,13,591.2361755371094,350.5202331542969
12,14,444.38938903808594,374.1839904785156
12,16,155.33609008789062,372.65899658203125
12,17,599.9447326660156,375.01507568359375
12,19,149.9661102294922,373.9323272705078
12,20,197.6461639404297,374.71559143066406
12,21,324.4622344970703,374.4097595214844
13,1,570.0418090820312,305.1500701904297
13,3,557.5006408691406,281.54534912109375
13,4,292.9264678955078,375.51573181152344
13,5,184.23165130615234,373.4563903808594
13,6,289.42340087890625,368.3441925048828
13,7,555.84228515625,377.0904083251953
13,9,61.372323989868164,372.8255310058594
13,11,75.34711456298828,374.1055603027344
13,12,307.9215393066406,371.7452697753906
13,13,590.0874938964844,349.81597900390625
13,14,443.77313232421875,373.9824981689453
13,17,600.0045776367188,375.0860900878906
13,19,151.25404357910156,373.77471923828125
13,20,198.1674346923828,374.8467254638672
13,21,324.4399108886719,374.37269592285156
14,1,569.6619873046875,305.00282287597656
14,3,557.3653259277344,281.40589904785156
14,4,293.2748260498047,375.42857360839844
14,5,184.10424041748047,373.48951721191406
14,6,288.10533142089844,367.93141174316406
14,7,555.5628356933594,377.0061950683594
14,8,64.80653190612793,374.66571044921875
14,9,60.91639518737793,372.02122497558594
14,10,459.9630126953125,374.3848571777344
14,11,74.82849884033203,374.09071350097656
14,12,307.73338317871094,371.85435485839844
14,13,589.0497436523438,349.0027770996094
14,14,444.01438903808594,374.2245178222656
14,17,600.474609375,374.8395233154297
14,19,153.21367645263672,373.23533630371094
14,20,197.87096405029297,375.3086395263672
14,21,324.0160217285156,374.06578063964844
15,1,569.4443054199219,304.75523376464844
15,3,557.3709106445312,281.0626220703125
15,4,293.3262634277344,375.1377716064453
15,5,184.12249755859375,373.5223083496094
15,6,287.11280822753906,366.6837921142578
15,7,555.3295593261719,376.7444763183594
15,8,65.20929527282715,374.3568115234375
15,9,60.133737564086914,371.87217712402344
15,10,461.5667419433594,373.8434143066406
15,11,74.28323364257812,373.90406799316406
15,12,306.89739990234375,371.72010803222656
15,13,588.1477966308594,348.0982208251953
15,14,443.67445373535156,374.1772003173828
15,17,600.726806640625,374.6529235839844
15,19,154.56957244873047,373.15966796875
15,20,198.76883697509763,375.5046691894531
15,21,324.0285339355469,373.9065704345703
16,1,569.7736206054688,304.6623840332031
16,3,557.3433837890625,280.8925323486328
16,4,293.34136962890625,375.13685607910156
16,5,184.35083007812503,373.63169860839844
16,6,287.377197265625,366.84349060058594
16,7,555.0974426269531,376.57025146484375
16,8,65.57291984558105,374.0238647460938
16,9,59.40935516357422,371.73020935058594
16,10,461.87632751464844,373.53199768066406
16,11,73.9518051147461,374.0393371582031
16,12,318.5666046142578,372.0695037841797
16,13,586.640625,347.3752899169922
16,17,601.2792358398438,374.4368591308594
16,19,154.16878509521484,373.43797302246094
16,20,198.48371124267578,375.5497131347656
16,21,324.67491149902344,374.2998504638672
17,1,569.5970153808594,304.99684143066406
17,3,557.04638671875,280.82090759277344
17,4,292.54632568359375,375.0622100830078
17,5,184.4045867919922,373.597900390625
17,6,287.51649475097656,366.7312469482422
17,7,554.9699401855469,376.42262268066406
17,8,66.92598342895508,373.78758239746094
17,9,59.834821701049805,371.6352081298828
17,10,462.4551696777344,372.91676330566406
17,11,73.72611618041992,373.9372100830078
17,12,318.1786651611328,371.93077087402344
17,13,584.8810729980469,346.4973602294922
17,14,304.7684631347656,371.2075500488281
17,17,601.3470458984375,374.27903747558594
17,19,154.2538070678711,373.7432098388672
17,20,198.27917480468753,375.6151428222656
17,21,324.5614471435547,374.302978515625
18,1,570.5506286621094,305.3675079345703
18,2,447.7863006591797,375.3741912841797
18,3,556.8759155273438,280.8686218261719
18,4,291.64756774902344,374.8775329589844
18,5,184.93057250976562,373.5662384033203
18,6,290.13990783691406,365.27455139160156
18,7,554.8912048339844,376.3673858642578
18,8,65.25435829162598,373.52581787109375
18,9,57.171356201171875,362.5139923095703
18,10,463.55287170410156,373.11643981933594
18,11,72.63236236572266,373.1079559326172
18,12,317.4745635986328,371.9087219238281
18,13,584.1507263183594,345.6919403076172
18,14,302.469970703125,371.37864685058594
18,17,601.3105163574219,374.20196533203125
18,19,154.34674835205078,373.5700225830078
18,20,197.81287384033203,374.6528778076172
18,21,324.9437255859375,373.7923583984375
19,1,571.4075012207031,305.7445983886719
19,2,446.98553466796875,375.18235778808594
19,3,556.7611694335938,280.4249725341797
19,4,291.21490478515625,374.5347137451172
19,5,185.0015869140625,373.55921936035156
19,6,287.33763122558594,365.95457458496094
19,7,554.7029724121094,376.22645568847656
19,8,65.71094512939453,373.98390197753906
19,9,51.63286209106445,314.5319366455078
19,10,463.9285430908203,373.2113037109375
19,11,72.35141372680664,372.82196044921875
19,12,317.1037139892578,371.5187683105469
19,13,582.9435119628906,344.35316467285156
19,17,600.4174499511719,374.31085205078125
19,19,154.19151306152344,373.5170135498047
19,20,197.51200103759766,374.64520263671875
19,21,324.49298095703125,373.4729766845703
20,1,571.8917236328125,305.9727478027344
20,2,446.788330078125,375.09498596191406
20,3,556.6472473144531,280.2921600341797
20,4,291.1340637207031,374.5942687988281
20,5,184.7854995727539,373.46092224121094
20,6,286.49534606933594,365.0011596679688
20,7,554.5233764648438,376.08465576171875
20,8,66.34565162658691,374.1470031738281
20,9,47.99797439575195,277.44586181640625
20,10,464.2416687011719,373.2388000488281
20,11,72.42346954345703,372.9826965332031
20,12,317.2333526611328,371.2984619140625
20,13,581.6403198242188,342.9527893066406
20,14,302.7057647705078,371.18516540527344
20,17,599.6976928710938,374.3091278076172
20,19,154.09891510009766,373.46095275878906
20,20,197.4046859741211,374.6436462402344
20,21,324.905517578125,373.4617156982422
21,1,574.0462646484375,305.9681091308594
21,2,446.7658233642578,375.50604248046875
21,3,556.2806396484375,279.92091369628906
21,4,290.96728515625,374.7232971191406
21,5,185.18640899658203,373.36891174316406
21,6,287.4613494873047,363.2812805175781
21,7,554.575927734375,376.0284881591797
21,9,64.75904846191406,269.64312744140625
21,10,464.1121368408203,373.68182373046875
21,11,69.59580612182617,373.3900451660156
21,12,317.32496643066406,371.2480163574219
21,13,580.4609985351562,341.9841613769531
21,17,598.9620056152344,374.56567382812506
21,19,154.21036529541016,373.6408386230469
21,20,197.032470703125,374.5728302001953
21,21,324.76246643066406,373.9210662841797
22,1,574.9744567871094,306.7155456542969
22,2,447.7023620605469,375.45448303222656
22,3,556.0580444335938,279.6304168701172
22,4,290.74806213378906,374.7786407470703
22,5,184.6965560913086,373.30694580078125
22,6,287.5439453125,362.1301574707031
22,7,554.6399536132812,375.8600158691406
22,9,79.68059539794922,271.79734802246094
22,10,463.3401489257813,373.2376403808594
22,11,68.914794921875,373.50013732910156
22,12,316.4494323730469,371.1123046875
22,13,579.1154174804688,341.1837615966797
22,17,597.7929382324219,374.2545623779297
22,19,154.08822631835938,373.6533660888672
22,20,196.90663146972656,375.2000274658203
22,21,325.1848602294922,373.1775360107422
23,1,575.4713745117188,307.6566467285156
23,2,447.1083984375,375.1355438232422
23,3,555.6398315429688,279.08709716796875
23,4,290.76011657714844,374.822265625
23,5,185.0489044189453,373.3002166748047
23,6,286.9629821777344,361.8716125488281
23,7,554.5531005859375,375.7906036376953
23,9,80.31112289428711,272.8856201171875
23,10,463.3867645263672,373.31346130371094
23,11,68.08156776428223,373.44883728027344
23,12,316.1858367919922,371.0537719726563
23,13,577.5527954101562,340.0673370361328
23,17,597.0206604003906,373.936279296875
23,19,154.1873016357422,373.663818359375
23,20,196.95591735839844,375.29429626464844
23,21,324.8620300292969,373.9713897705078
24,1,576.1654663085938,309.8385467529297
24,2,446.69757080078125,374.9451904296875
24,3,555.1163024902344,278.63429260253906
24,4,290.9880828857422,374.9980926513672
24,5,185.30316925048828,373.2341613769531
24,6,285.88580322265625,361.4987487792969
24,7,554.8169555664062,375.8399353027344
24,9,80.58665466308594,272.81800842285156
24,10,463.1017761230469,373.96417236328125
24,11,67.5590877532959,373.58335876464844
24,12,315.67247009277344,371.0682830810547
24,13,576.3040161132812,339.06597900390625
24,17,596.8396606445312,373.9218292236328
24,19,154.20762634277344,373.71435546875006
24,20,196.7579574584961,375.33253479003906
24,21,325.1351623535156,374.03570556640625
25,1,576.3507995605469,311.77587890625
25,2,446.2164764404297,374.578125
25,3,554.4804382324219,277.9734191894531
25,4,291.54307556152344,374.80506896972656
25,5,185.574462890625,373.3165740966797
25,6,284.9731140136719,360.23826599121094
25,7,554.9360656738281,375.88043212890625
25,9,80.8119125366211,272.90895080566406
25,10,463.20977783203125,374.13092041015625
25,11,66.6945743560791,373.6898498535156
25,12,315.4614715576172,371.04554748535156
25,13,575.106689453125,338.38450622558594
25,14,191.3302230834961,375.0780944824219
25,17,596.7662048339844,373.95281982421875
25,19,154.03982543945312,373.74194335937506
25,20,196.98609924316406,375.4194793701172
25,21,325.20338439941406,373.97377014160156
26,1,577.1253662109375,314.3648223876953
26,2,445.39283752441406,373.64625549316406
26,3,554.1102294921875,277.2909851074219
26,4,291.57008361816406,374.2491760253906
26,5,186.29779815673828,373.97218322753906
26,6,285.58363342285156,359.40185546875
26,7,554.8520202636719,375.8941650390625
26,9,80.8825912475586,273.2042236328125
26,10,464.54466247558594,373.87705993652344
26,11,66.38685417175293,373.73085021972656
26,13,573.9485473632812,336.6639709472656
26,14,190.30245971679688,375.3553924560547
26,17,596.6228942871094,374.1050567626953
26,19,153.89908599853516,373.7947998046875
26,20,196.95175933837888,375.47198486328125
26,21,325.1591796875,374.1695251464844
27,1,577.3092041015625,317.4470672607422
27,2,445.3454895019531,374.0476837158203
27,3,553.7388916015625,276.96971130371094
27,4,291.8716125488281,374.2336120605469
27,5,186.64193725585938,374.1294250488281
27,6,284.91200256347656,358.52174377441406
27,7,554.9121398925781,375.9428405761719
27,9,80.92045211791992,273.3168487548828
27,10,464.73902893066406,373.7833709716797
27,11,65.70218086242676,373.74452209472656
27,13,571.8576354980469,335.97509765625
27,17,596.63134765625,374.1316680908203
27,19,153.70657348632812,373.86505126953125
27,20,197.48899841308594,375.6170349121094
27,21,324.78440856933594,374.18902587890625
28,1,576.8248596191406,319.92486572265625
28,2,444.1828918457031,374.04443359375
28,3,553.2600402832031,276.81085205078125
28,4,291.6258850097656,374.25494384765625
28,5,187.77721405029297,374.54930114746094
28,6,284.35569763183594,358.04588317871094
28,7,554.8580627441406,375.94224548339844
28,8,62.65635108947754,374.9768829345703
28,9,80.96744537353516,273.42095947265625
28,10,464.0990753173828,373.8089294433594
28,11,68.84333038330078,372.58326721191406
28,12,311.8861083984375,371.0020294189453
28,13,570.0920104980469,335.4026794433594
28,17,591.421142578125,362.4540252685547
28,19,153.38343811035156,374.15667724609375
28,20,197.02623748779297,375.58880615234375
28,21,324.7337341308594,374.0585174560547
29,1,575.4009704589844,322.8361053466797
29,2,444.1012878417969,374.4625701904297
29,3,553.4954833984375,275.84222412109375
29,4,291.90187072753906,374.3063507080078
29,5,188.24636840820312,373.60923767089844
29,6,284.45831298828125,356.7036437988281
29,7,558.6406555175781,338.4613037109375
29,8,62.00147819519043,374.59228515625006
29,9,80.9239730834961,273.41505432128906
29,10,462.7669219970703,374.1804962158203
29,11,69.0915412902832,372.97450256347656
29,12,312.2105255126953,371.0362548828125
29,13,568.4280395507812,334.38987731933594
29,17,593.8693542480469,340.24998474121094
29,19,152.76403045654297,374.1010437011719
29,20,197.11873626708984,375.3356628417969
29,21,324.59271240234375,374.1739959716797
30,1,575.8050231933594,323.45196533203125
30,2,443.2899627685547,374.6636047363281
30,3,552.9963684082031,274.58497619628906
30,4,292.2462158203125,374.1892852783203
30,5,188.64511108398438,373.5728454589844
30,6,284.2037048339844,356.2572479248047
30,7,555.0960998535156,327.75341796875
30,8,59.499263763427734,374.3146057128906
30,9,80.81724166870117,272.97650146484375
30,10,462.4957275390625,374.17042541503906
30,11,67.93078231811523,372.74586486816406
30,12,312.45668029785156,370.99668884277344
30,13,567.8265991210938,334.14707946777344
30,17,596.6431579589844,343.213623046875
30,19,152.6945571899414,374.0111999511719
30,20,196.30634307861328,375.105712890625
30,21,323.45701599121094,374.2901611328125
31,1,575.2704162597656,324.06983947753906
31,2,442.7974090576172,375.0373229980469
31,3,552.8467712402344,273.7625274658203
31,4,292.2192077636719,374.14573669433594
31,5,189.03873443603516,374.1457214355469
31,6,283.99285888671875,354.84352111816406
31,7,550.9002380371094,339.32867431640625
31,8,56.97615051269531,374.3525390625
31,9,80.78588485717773,272.61021423339844
31,10,462.1134796142578,374.5431213378906
31,11,66.41267776489258,373.3673400878906
31,12,313.15228271484375,371.07118225097656
31,13,566.9411315917969,334.06785583496094
31,17,599.5770568847656,356.4013366699219
31,19,152.5626983642578,373.7906799316406
31,20,196.71547698974612,375.07751464843756
32,1,575.4344787597656,323.9072570800781
32,2,442.25714111328125,374.92161560058594
32,3,552.7231750488281,273.0784454345703
32,4,291.8583984375,374.3384246826172
32,5,189.4637908935547,374.0215759277344
32,6,283.8778839111328,354.0723571777344
32,7,552.8513793945312,347.6701354980469
32,8,56.11058807373047,374.56884765625
32,9,80.3792495727539,272.4065856933594
32,10,461.35606384277344,374.56224060058594
32,11,65.6479434967041,373.0823211669922
32,12,313.22003173828125,371.0202178955078
32,13,565.4400329589844,334.0096740722656
32,17,593.0856628417969,374.1175842285156
32,19,152.2739486694336,373.4241485595703
32,20,196.93751525878906,374.9577178955078
33,1,575.4582824707031,323.932861328125
33,2,441.80296325683594,375.2859191894531
33,3,552.6818542480469,272.7477111816406
33,4,291.64923095703125,374.4407653808594
33,5,189.81539916992188,373.95960998535156
33,6,283.8446044921875,353.2457733154297
33,7,564.3412170410156,351.85719299316406
33,8,54.752920150756836,374.5025939941406
33,9,80.62527465820312,271.4638671875
33,10,460.9613800048828,374.66357421875
33,11,65.25188827514648,372.87962341308594
33,12,314.30010986328125,371.33595275878906
33,13,564.1036376953125,332.6186065673828
33,17,592.6928405761719,374.21661376953125
33,19,152.43724822998047,373.2366943359375
33,20,197.4969024658203,375.18885803222656
34,1,574.97607421875,324.5755615234375
34,2,440.8693389892578,376.16859436035156
34,3,552.8595275878906,272.54449462890625
34,4,291.7284698486328,374.58825683593756
34,5,190.13287353515625,373.9423065185547
34,6,283.9640655517578,352.65528869628906
34,7,581.3111877441406,356.2637634277344
34,8,53.77604103088379,374.88902282714844
34,9,80.67339706420898,270.1180114746094
34,10,460.9035339355469,374.6498565673828
34,11,64.13274383544922,373.1860656738281
34,12,314.4613494873047,372.0256805419922
34,13,562.1332397460938,332.25732421875
34,14,147.8443145751953,372.5491180419922
34,17,592.8258056640625,374.06719970703125
34,19,155.14331817626953,373.0994110107422
34,20,198.2322769165039,375.3290100097656
35,1,573.9290771484375,324.54319763183594
35,2,440.6033172607422,376.43878173828125
35,3,552.828125,272.3995666503906
35,4,291.92669677734375,374.64747619628906
35,5,190.07937622070312,374.33831787109375
35,6,283.93348693847656,352.6485900878906
35,7,582.6853332519531,363.36305236816406
35,8,52.97583198547363,374.925048828125
35,9,80.58195495605469,268.92779541015625
35,10,461.00038146972656,374.58677673339844
35,11,63.518842697143555,372.78721618652344
35,12,313.6690673828125,372.0352783203125
35,13,560.92236328125,331.62571716308594
35,14,146.8576202392578,372.9754180908203
35,17,592.7251892089844,374.40539550781256
35,19,155.60550689697266,372.6957244873047
35,20,198.7987518310547,374.7694702148438
36,1,572.7242736816406,325.2045440673828
36,2,438.8974151611328,376.46014404296875
36,3,552.7025451660156,272.2446594238281
36,4,291.8346405029297,374.74920654296875
36,6,283.82611083984375,352.4748840332031
36,7,579.6263732910156,373.33164978027344
36,8,51.94708824157715,374.95477294921875
36,9,80.55632400512695,267.6568298339844
36,10,460.1499938964844,374.1280212402344
36,11,62.77782440185547,373.4025115966797
36,12,313.4588165283203,371.975830078125
36,13,559.6626586914062,330.4553680419922
36,14,145.40916442871094,372.9393310546875
36,17,592.757568359375,374.0892639160156
36,19,155.99471282958984,371.82452392578125
36,20,200.59415435791016,374.99220275878906
37,1,570.2496337890625,325.8701934814453
37,2,436.919677734375,376.51446533203125
37,3,557.7841186523438,265.21302795410156
37,4,292.0385437011719,374.6556396484375
37,5,190.4333267211914,374.43028259277344
37,6,283.7115020751953,352.1634979248047
37,7,581.7674255371094,374.32525634765625
37,8,49.86480712890625,373.88133239746094
37,9,80.58599472045898,266.3506317138672
37,10,459.92250061035156,374.1268615722656
37,11,64.30571174621582,374.01513671875
37,12,313.1661834716797,372.00549316406256
37,13,557.5836181640625,329.62355041503906
37,14,144.28311920166016,372.9588317871094
37,17,592.6903686523438,373.72021484375
37,19,156.23648834228516,371.7812194824219
37,20,200.5325698852539,374.9606170654297
38,1,568.3977355957031,325.2048797607422
38,2,435.6357879638672,376.3847045898438
38,3,571.8613891601562,250.39510345458984
38,4,292.3756561279297,374.50901794433594
38,5,190.1865463256836,374.51612854003906
38,6,283.66590881347656,351.8004150390625
38,7,445.44715881347656,374.13584899902344
38,8,47.50213050842285,373.8656768798828
38,9,80.42005157470703,264.65911865234375
38,10,460.14866638183594,373.8305206298828
38,11,65.06729698181152,373.71351623535156
38,12,312.91221618652344,371.8816223144531
38,13,556.1734619140625,328.93333435058594
38,14,143.43941497802734,372.88758850097656
38,17,592.8027954101562,373.37811279296875
38,19,156.51732635498047,371.8267517089844
38,20,198.48768615722656,374.6663360595703
39,1,566.5326843261719,324.5690155029297
39,2,434.43511962890625,376.2949981689453
39,3,578.3523864746094,259.2897186279297
39,4,292.62982177734375,374.4447326660156
39,5,189.87188720703125,374.4302520751953
39,6,283.1662292480469,351.43226623535156
39,7,445.5096435546875,373.6920928955078
39,8,46.518117904663086,373.9901428222656
39,9,80.15006637573242,263.86830139160156
39,10,460.0459289550781,373.3714599609375
39,11,65.44108581542969,373.88172912597656
39,12,312.76368713378906,371.5406951904297
39,13,555.086181640625,327.75205993652344
39,14,141.5919189453125,372.7460174560547
39,17,592.8332824707031,373.611572265625
39,19,156.62301635742188,372.0955047607422
39,20,198.99505615234378,375.3983612060547
39,22,53.61924362182617,371.745361328125
40,1,564.5879516601562,323.8938446044922
40,2,433.8048400878906,376.3759002685547
40,3,578.5345153808594,260.0884552001953
40,4,292.4367370605469,374.3071594238281
40,5,190.23613739013672,374.4915008544922
40,6,282.99717712402344,350.5643005371094
40,7,443.79063415527344,373.3126678466797
40,8,44.46808624267578,374.76490783691406
40,9,80.25777053833008,263.02244567871094
40,10,461.30479431152344,374.2652282714844
40,11,64.72198867797852,373.7221984863281
40,12,312.89073181152344,371.51733398437506
40,13,553.2200012207031,327.1555938720703
40,14,140.3639373779297,372.99888610839844
40,17,592.8834838867188,373.9079284667969
40,19,157.21707916259766,371.9905700683594
40,20,197.74124908447266,375.6089324951172
40,22,47.76128387451172,372.2056427001953
40,23,582.8213806152344,374.21441650390625
41,1,562.8418884277344,323.7033386230469
41,2,432.54588317871094,375.83372497558594
41,3,578.3616638183594,259.8977508544922
41,4,292.7400360107422,374.17852783203125
41,5,190.25460815429688,375.04638671875
41,6,282.9371337890625,349.92681884765625
41,7,443.0852355957031,373.4859619140625
41,8,42.936256408691406,375.36631774902344
41,9,80.45546340942383,261.86427307128906
41,10,461.1130676269531,374.4424591064453
41,11,64.6258716583252,373.9927215576172
41,12,312.4851379394531,371.4721069335938
41,13,551.9896240234375,326.6897888183594
41,14,140.10769653320312,373.31446838378906
