3,43,428.044,440.573,4.434,4.722,1,1,1.0
3,44,383.607,356.561,6.222,6.051,1,1,1.0
3,45,548.237,430.450,6.017,5.862,1,1,1.0
3,47,507.079,440.321,4.257,4.409,1,1,1.0
3,48,502.591,414.210,5.570,7.505,1,1,1.0
3,49,525.017,439.209,4.991,6.216,1,1,1.0
3,50,557.347,384.846,4.091,6.383,1,1,1.0
3,54,528.067,439.556,8.021,5.041,1,1,1.0
3,55,547.052,440.611,5.341,5.178,1,1,1.0
3,57,619.358,443.998,6.990,4.158,1,1,1.0
3,59,632.410,441.611,5.008,4.324,1,1,1.0
3,60,626.507,442.726,5.474,5.659,1,1,1.0
3,61,680.700,425.143,3.486,7.482,1,1,1.0
3,62,657.315,440.542,4.551,4.087,1,1,1.0
3,63,672.832,442.063,4.293,3.919,1,1,1.0
3,66,643.506,440.007,4.991,6.216,1,1,1.0
3,6366,22.731,400.378,4.105,7.848,1,1,1.0
3,6367,24.189,431.215,4.933,8.751,1,1,1.0
3,6368,47.351,437.999,6.190,4.540,1,1,1.0
3,6369,53.783,401.176,7.024,5.769,1,1,1.0
3,6370,62.667,439.527,5.000,6.000,1,1,1.0
3,6372,62.703,439.427,7.552,4.921,1,1,1.0
3,6373,32.923,436.942,7.072,5.754,1,1,1.0
3,6388,250.566,437.896,7.375,5.536,1,1,1.0
3,6389,273.491,418.255,4.205,9.063,1,1,1.0
3,6390,288.274,440.549,7.416,4.826,1,1,1.0
3,6391,288.294,440.584,5.000,6.000,1,1,1.0
3,6392,292.822,439.888,7.013,5.054,1,1,1.0
3,6393,286.727,429.748,7.407,6.148,1,1,1.0
4,19,124.329,435.110,7.184,9.087,1,1,1.0
4,22,154.851,436.647,6.237,5.779,1,1,1.0
4,24,163.329,435.639,6.581,5.624,1,1,1.0
4,28,182.261,430.707,5.480,5.560,1,1,1.0
4,40,411.750,439.546,4.755,4.831,1,1,1.0
4,41,407.659,440.832,4.445,5.420,1,1,1.0
4,42,414.609,419.149,4.589,9.988,1,1,1.0
4,43,429.573,440.731,5.146,4.682,1,1,1.0
4,44,385.102,355.297,6.159,5.253,1,1,1.0
4,45,555.834,435.394,3.374,7.432,1,1,1.0
4,47,507.101,440.418,4.156,4.254,1,1,1.0
4,48,502.657,414.049,5.614,7.370,1,1,1.0
4,49,526.275,437.793,4.991,6.216,1,1,1.0
4,50,556.680,383.152,4.561,5.919,1,1,1.0
4,54,528.178,439.593,7.780,5.298,1,1,1.0
4,55,547.810,441.117,4.595,4.484,1,1,1.0
4,57,619.229,443.584,6.710,4.343,1,1,1.0
4,59,634.103,440.732,4.860,4.491,1,1,1.0
4,60,629.524,441.355,4.942,4.879,1,1,1.0
4,61,680.893,424.701,3.336,7.060,1,1,1.0
4,62,657.384,440.719,4.104,4.109,1,1,1.0
4,63,674.395,442.030,3.816,3.899,1,1,1.0
4,66,642.912,440.126,4.991,6.216,1,1,1.0
4,6366,28.418,381.101,4.170,8.288,1,1,1.0
4,6367,24.828,430.415,4.999,8.766,1,1,1.0
4,6368,47.568,437.912,6.062,4.607,1,1,1.0
4,6369,54.405,401.172,6.803,5.373,1,1,1.0
4,6370,62.667,438.970,5.000,6.000,1,1,1.0
4,6372,62.495,439.389,7.603,4.768,1,1,1.0
4,6373,33.737,437.423,6.875,5.418,1,1,1.0
4,6376,62.921,439.396,7.375,4.840,1,1,1.0
4,6389,250.913,437.917,7.550,5.002,1,1,1.0
4,6390,292.348,437.417,5.000,6.000,1,1,1.0
4,6391,274.117,416.626,4.747,9.112,1,1,1.0
4,6392,288.746,429.100,6.969,5.847,1,1,1.0
4,6393,288.534,439.019,5.956,7.034,1,1,1.0
5,19,126.387,438.768,6.474,5.470,1,1,1.0
5,22,154.296,436.484,6.377,5.657,1,1,1.0
5,24,161.740,435.666,6.465,5.236,1,1,1.0
5,25,180.779,438.862,7.314,5.729,1,1,1.0
5,40,412.334,439.508,4.657,4.859,1,1,1.0
5,41,407.477,440.878,4.121,5.405,1,1,1.0
5,42,412.794,416.610,4.766,9.228,1,1,1.0
5,43,431.429,440.739,4.689,4.236,1,1,1.0
5,44,386.769,353.736,6.549,5.768,1,1,1.0
5,45,554.239,433.488,4.292,8.551,1,1,1.0
5,47,506.985,440.462,3.986,4.351,1,1,1.0
5,48,502.515,414.132,5.631,7.581,1,1,1.0
5,49,525.332,439.209,4.991,6.216,1,1,1.0
5,50,555.878,381.769,4.305,6.161,1,1,1.0
5,54,527.626,439.696,7.831,5.085,1,1,1.0
5,55,547.319,440.964,4.714,4.684,1,1,1.0
5,57,619.125,443.315,6.269,4.047,1,1,1.0
5,59,632.592,438.949,5.146,6.435,1,1,1.0
5,60,627.980,440.381,4.991,6.216,1,1,1.0
5,61,680.887,424.590,3.508,7.319,1,1,1.0
5,62,657.361,440.997,4.213,4.155,1,1,1.0
5,63,674.773,442.036,4.559,4.068,1,1,1.0
5,66,643.625,439.770,4.991,6.216,1,1,1.0
5,6366,39.884,365.836,4.592,4.567,1,1,1.0
5,6367,24.918,430.057,5.546,9.190,1,1,1.0
5,6368,46.368,437.479,6.153,5.444,1,1,1.0
5,6369,54.296,401.256,6.734,5.378,1,1,1.0
5,6370,62.977,439.465,5.000,6.000,1,1,1.0
5,6372,62.394,439.338,7.591,4.984,1,1,1.0
5,6373,33.144,437.339,7.089,5.544,1,1,1.0
5,6388,250.701,438.032,7.930,4.847,1,1,1.0
5,6389,273.944,416.008,5.000,8.871,1,1,1.0
5,6390,265.761,387.783,6.641,9.542,1,1,1.0
5,6391,287.937,440.726,5.442,5.588,1,1,1.0
5,6392,304.527,433.713,6.420,4.463,1,1,1.0
5,6393,288.994,428.849,6.978,5.838,1,1,1.0
6,17,123.459,434.388,5.296,7.818,1,1,1.0
6,19,126.763,438.686,6.615,5.498,1,1,1.0
6,22,154.357,436.475,6.498,5.576,1,1,1.0
6,24,160.744,435.855,6.961,4.947,1,1,1.0
6,25,180.603,438.969,6.655,5.971,1,1,1.0
6,40,412.206,439.461,4.736,4.901,1,1,1.0
6,41,407.450,440.917,4.108,5.368,1,1,1.0
6,42,412.808,414.124,4.910,9.502,1,1,1.0
6,43,432.827,440.894,4.820,4.392,1,1,1.0
6,44,388.242,353.051,6.463,5.699,1,1,1.0
6,45,552.838,432.105,5.172,8.043,1,1,1.0
6,47,506.999,440.648,3.894,4.359,1,1,1.0
6,48,502.400,413.995,5.602,7.689,1,1,1.0
6,49,525.017,438.580,4.991,6.216,1,1,1.0
6,50,554.210,379.651,4.792,6.459,1,1,1.0
6,54,527.903,439.707,8.039,5.114,1,1,1.0
6,55,547.324,440.859,4.839,4.673,1,1,1.0
6,57,619.131,443.087,6.263,4.111,1,1,1.0
6,59,632.167,438.700,5.268,6.876,1,1,1.0
6,60,628.048,440.653,4.991,6.216,1,1,1.0
6,61,680.920,424.714,3.480,7.056,1,1,1.0
6,62,657.772,441.392,3.979,4.188,1,1,1.0
6,63,675.289,442.373,4.590,4.310,1,1,1.0
6,66,642.436,439.888,4.991,6.216,1,1,1.0
6,6366,62.743,358.372,5.950,8.857,1,1,1.0
6,6367,25.404,429.915,5.610,8.943,1,1,1.0
6,6368,44.813,437.231,5.642,6.043,1,1,1.0
6,6369,54.278,401.261,6.721,5.487,1,1,1.0
6,6370,62.915,438.909,5.000,6.000,1,1,1.0
6,6372,62.207,439.277,7.814,4.979,1,1,1.0
6,6373,32.650,437.404,7.031,5.623,1,1,1.0
6,6388,250.596,438.121,7.997,4.914,1,1,1.0
6,6389,274.620,414.769,4.968,8.906,1,1,1.0
6,6390,262.272,357.282,5.213,5.581,1,1,1.0
6,6391,288.053,440.694,5.383,5.638,1,1,1.0
6,6392,303.734,433.799,6.771,4.418,1,1,1.0
6,6393,289.518,428.125,7.812,5.865,1,1,1.0
7,17,123.960,434.921,4.660,7.421,1,1,1.0
7,19,128.505,438.991,6.477,4.974,1,1,1.0
7,22,154.905,436.415,6.447,6.611,1,1,1.0
7,24,160.616,435.694,7.045,4.520,1,1,1.0
7,25,179.284,438.774,8.404,5.897,1,1,1.0
7,40,412.472,439.371,4.683,4.743,1,1,1.0
7,41,407.433,440.978,4.280,5.254,1,1,1.0
7,42,412.289,412.374,4.823,8.557,1,1,1.0
7,43,433.706,440.813,4.743,4.301,1,1,1.0
7,44,389.613,352.355,6.589,5.617,1,1,1.0
7,45,551.386,430.348,5.554,6.684,1,1,1.0
7,47,507.478,440.740,3.854,4.359,1,1,1.0
7,48,502.280,413.789,5.497,7.492,1,1,1.0
7,49,526.432,439.209,4.991,6.216,1,1,1.0
7,50,553.179,377.901,5.020,6.268,1,1,1.0
7,54,529.344,439.910,6.791,4.873,1,1,1.0
7,55,547.685,440.778,4.310,4.334,1,1,1.0
7,57,619.535,443.309,6.349,4.008,1,1,1.0
7,59,630.964,437.145,5.586,8.489,1,1,1.0
7,60,628.592,440.449,4.991,6.216,1,1,1.0
7,61,681.068,424.312,3.403,6.456,1,1,1.0
7,62,658.107,441.432,4.232,4.040,1,1,1.0
7,63,675.736,442.412,5.732,4.028,1,1,1.0
7,66,642.436,440.126,4.991,6.216,1,1,1.0
7,6366,66.748,354.840,4.764,9.274,1,1,1.0
7,6367,27.036,428.776,5.375,9.242,1,1,1.0
7,6368,45.647,437.876,4.701,4.596,1,1,1.0
7,6369,54.328,401.280,6.670,5.341,1,1,1.0
7,6370,63.224,439.032,5.000,6.000,1,1,1.0
7,6372,62.450,439.597,7.892,4.785,1,1,1.0
7,6373,32.771,437.948,7.329,5.371,1,1,1.0
7,6389,271.609,362.605,6.188,5.101,1,1,1.0
7,6390,250.884,438.015,7.333,5.479,1,1,1.0
7,6391,275.267,413.446,5.481,9.012,1,1,1.0
7,6392,290.354,427.661,7.798,5.755,1,1,1.0
7,6393,288.133,441.045,5.517,5.206,1,1,1.0
8,17,123.773,435.116,4.656,7.517,1,1,1.0
8,19,129.557,439.119,6.088,4.676,1,1,1.0
8,22,153.517,436.506,7.443,4.789,1,1,1.0
8,24,159.766,435.913,7.416,4.561,1,1,1.0
8,25,180.948,438.509,6.786,5.200,1,1,1.0
8,40,411.895,439.419,5.304,5.248,1,1,1.0
8,41,406.964,440.686,4.659,5.556,1,1,1.0
8,42,411.804,410.332,4.891,8.690,1,1,1.0
8,43,433.568,440.863,4.790,4.380,1,1,1.0
8,44,391.204,351.385,6.632,6.051,1,1,1.0
8,45,548.904,428.876,6.292,6.536,1,1,1.0
8,47,506.942,440.712,4.152,4.399,1,1,1.0
8,48,501.657,413.612,5.455,6.956,1,1,1.0
8,49,526.275,437.793,4.991,6.216,1,1,1.0
8,50,552.210,377.091,5.174,5.982,1,1,1.0
8,54,529.320,439.934,6.733,4.934,1,1,1.0
8,55,548.127,441.189,4.194,4.045,1,1,1.0
8,57,619.324,443.443,7.170,3.978,1,1,1.0
8,59,630.722,436.093,5.264,8.488,1,1,1.0
8,60,628.048,440.313,4.991,6.216,1,1,1.0
8,61,681.206,423.260,3.808,7.201,1,1,1.0
8,62,658.277,441.754,6.010,4.057,1,1,1.0
8,63,675.271,442.272,6.225,4.194,1,1,1.0
8,66,641.722,440.483,4.991,6.216,1,1,1.0
8,6366,66.436,354.921,4.721,9.118,1,1,1.0
8,6367,27.278,428.893,5.303,9.082,1,1,1.0
8,6368,45.695,437.966,4.757,4.396,1,1,1.0
8,6369,54.475,399.464,5.531,7.588,1,1,1.0
8,6370,62.791,439.280,5.000,6.000,1,1,1.0
8,6372,62.260,439.638,7.804,4.661,1,1,1.0
8,6373,31.918,437.832,7.709,5.492,1,1,1.0
8,6388,256.530,376.654,4.922,6.082,1,1,1.0
8,6389,287.808,440.792,5.533,5.409,1,1,1.0
8,6390,275.497,412.861,5.567,8.644,1,1,1.0
8,6391,290.931,427.362,7.269,5.545,1,1,1.0
8,6393,299.903,433.764,7.016,4.552,1,1,1.0
9,17,123.841,434.943,4.952,7.765,1,1,1.0
9,19,130.521,439.077,5.786,4.611,1,1,1.0
9,24,160.219,435.974,7.078,4.713,1,1,1.0
9,25,181.688,438.808,6.050,4.752,1,1,1.0
9,40,410.223,439.352,6.164,5.167,1,1,1.0
9,41,404.792,440.786,5.367,5.199,1,1,1.0
9,42,411.303,407.648,4.572,9.331,1,1,1.0
9,43,433.148,440.899,4.974,4.340,1,1,1.0
9,44,392.412,350.600,6.903,5.844,1,1,1.0
9,45,547.859,427.222,5.966,6.732,1,1,1.0
9,47,507.248,440.775,4.099,4.377,1,1,1.0
9,47,501.534,413.493,5.502,6.837,1,1,1.0
9,49,526.747,438.737,4.991,6.216,1,1,1.0
9,50,551.289,375.542,5.344,6.156,1,1,1.0
9,54,528.420,440.027,7.487,4.526,1,1,1.0
9,55,548.748,441.212,4.686,4.059,1,1,1.0
9,57,619.558,443.613,6.987,4.236,1,1,1.0
9,59,631.208,433.961,4.812,9.158,1,1,1.0
9,60,628.048,440.313,4.991,6.216,1,1,1.0
9,61,680.969,421.863,3.780,7.004,1,1,1.0
9,62,660.963,441.891,6.512,3.820,1,1,1.0
9,63,675.210,442.646,4.846,4.105,1,1,1.0
9,66,637.744,440.755,6.273,4.517,1,1,1.0
9,6366,66.672,354.322,4.678,8.982,1,1,1.0
9,6367,27.770,428.140,5.238,9.338,1,1,1.0
9,6368,45.802,437.808,4.784,4.326,1,1,1.0
9,6369,54.891,397.111,3.947,8.599,1,1,1.0
9,6370,63.450,439.718,6.135,4.559,1,1,1.0
9,6373,31.956,437.862,7.789,5.392,1,1,1.0
9,6388,276.250,412.297,5.739,8.296,1,1,1.0
9,6389,291.113,427.226,6.935,4.991,1,1,1.0
9,6390,288.057,441.103,5.509,5.276,1,1,1.0
9,6391,297.785,432.693,6.778,5.057,1,1,1.0
10,17,124.326,435.410,4.752,7.389,1,1,1.0
10,19,131.319,438.775,5.413,4.740,1,1,1.0
10,22,172.093,439.348,5.811,4.674,1,1,1.0
10,24,160.123,435.840,6.542,4.442,1,1,1.0
10,25,183.539,440.121,5.199,4.629,1,1,1.0
10,41,404.241,439.442,9.489,5.954,1,1,1.0
10,42,410.492,405.539,4.632,9.173,1,1,1.0
10,43,432.957,441.178,4.169,4.374,1,1,1.0
10,44,393.931,349.589,7.585,5.385,1,1,1.0
10,45,547.214,426.141,6.097,6.609,1,1,1.0
10,47,507.591,440.939,4.109,4.204,1,1,1.0
10,48,501.422,413.268,5.484,6.768,1,1,1.0
10,49,526.590,438.894,4.991,6.216,1,1,1.0
10,50,549.919,375.154,5.862,5.897,1,1,1.0
10,54,528.536,439.875,7.527,4.406,1,1,1.0
10,55,549.166,441.068,4.560,3.999,1,1,1.0
10,57,619.173,443.632,6.592,4.230,1,1,1.0
10,59,631.003,431.253,4.396,9.052,1,1,1.0
10,60,627.708,440.449,4.991,6.216,1,1,1.0
10,61,681.160,420.826,3.639,6.744,1,1,1.0
10,62,662.914,441.919,5.859,3.736,1,1,1.0
10,63,675.408,443.487,4.418,3.936,1,1,1.0
10,66,640.563,440.245,4.991,6.216,1,1,1.0
10,6366,66.713,353.339,4.668,8.596,1,1,1.0
10,6367,28.567,427.688,4.983,9.182,1,1,1.0
10,6368,44.460,437.707,6.970,4.855,1,1,1.0
10,6369,54.931,394.528,3.797,9.030,1,1,1.0
10,6370,62.993,439.964,5.779,4.503,1,1,1.0
10,6372,66.999,439.827,4.723,4.470,1,1,1.0
10,6373,31.841,438.051,7.706,5.303,1,1,1.0
10,6388,277.093,410.278,5.397,9.249,1,1,1.0
10,6389,287.969,440.708,5.584,5.331,1,1,1.0
10,6391,291.584,412.434,7.682,6.973,1,1,1.0
10,6393,294.482,431.975,8.375,5.057,1,1,1.0
11,17,124.198,435.174,5.179,8.152,1,1,1.0
11,19,131.585,438.989,5.062,4.531,1,1,1.0
11,22,169.173,437.438,6.783,5.520,1,1,1.0
11,25,182.583,440.177,5.707,4.811,1,1,1.0
11,40,402.713,439.568,8.489,5.557,1,1,1.0
11,41,402.390,440.018,4.991,6.216,1,1,1.0
11,42,409.519,403.931,5.127,9.003,1,1,1.0
11,43,430.554,441.075,4.897,4.750,1,1,1.0
11,44,395.975,348.729,7.396,5.417,1,1,1.0
11,45,546.309,424.531,5.822,6.783,1,1,1.0
11,47,507.335,441.069,4.206,4.294,1,1,1.0
11,48,500.947,412.873,5.485,6.738,1,1,1.0
11,49,526.590,438.265,4.991,6.216,1,1,1.0
11,50,548.519,374.780,5.659,5.127,1,1,1.0
11,54,528.381,439.934,7.208,4.260,1,1,1.0
11,55,549.376,440.755,4.560,4.283,1,1,1.0
11,57,619.165,443.706,6.357,4.241,1,1,1.0
11,59,630.284,427.949,4.257,9.112,1,1,1.0
11,60,627.376,441.469,5.570,4.068,1,1,1.0
11,61,681.065,419.454,3.732,7.386,1,1,1.0
11,62,663.653,441.931,5.982,3.918,1,1,1.0
11,63,674.196,443.281,5.071,4.124,1,1,1.0
11,66,639.968,440.067,4.991,6.216,1,1,1.0
11,6366,66.014,350.359,4.708,8.597,1,1,1.0
11,6367,28.277,427.531,5.250,9.092,1,1,1.0
11,6368,46.430,437.626,6.394,4.704,1,1,1.0
11,6369,54.343,391.074,3.606,8.978,1,1,1.0
11,6370,64.535,427.224,5.194,6.316,1,1,1.0
11,6372,69.179,438.874,4.609,4.709,1,1,1.0
11,6373,31.630,437.947,7.498,5.198,1,1,1.0
11,6388,278.000,410.298,5.484,7.949,1,1,1.0
11,6389,287.831,440.747,5.411,5.480,1,1,1.0
11,6391,294.485,432.233,7.936,5.156,1,1,1.0
11,6393,299.096,413.604,5.080,8.903,1,1,1.0
12,17,124.048,435.104,5.402,8.186,1,1,1.0
12,19,131.534,438.838,5.029,4.701,1,1,1.0
12,22,167.921,438.121,6.185,5.049,1,1,1.0
12,24,154.946,436.065,6.538,4.574,1,1,1.0
12,25,182.814,440.305,5.427,4.874,1,1,1.0
12,40,400.851,439.475,8.346,5.465,1,1,1.0
12,41,404.548,439.928,4.991,6.216,1,1,1.0
12,42,409.226,402.822,4.986,8.832,1,1,1.0
12,43,428.782,441.076,5.568,4.518,1,1,1.0
12,44,398.176,346.998,7.324,5.997,1,1,1.0
12,45,546.047,423.417,5.770,7.177,1,1,1.0
12,47,507.263,441.275,4.179,4.577,1,1,1.0
12,48,500.385,412.210,5.474,6.898,1,1,1.0
12,49,525.803,438.737,4.991,6.216,1,1,1.0
12,50,546.828,373.939,5.945,5.447,1,1,1.0
12,54,528.257,440.023,7.152,4.328,1,1,1.0
12,55,549.618,440.591,4.628,4.421,1,1,1.0
12,57,619.310,443.777,6.410,4.201,1,1,1.0
12,59,630.366,425.579,3.990,8.802,1,1,1.0
12,60,625.564,441.850,5.059,4.024,1,1,1.0
12,61,681.222,418.411,3.662,7.398,1,1,1.0
12,62,665.366,442.668,5.742,3.964,1,1,1.0
12,63,673.154,443.114,5.185,4.221,1,1,1.0
12,66,639.968,440.364,4.991,6.216,1,1,1.0
12,6366,65.392,346.682,4.974,9.144,1,1,1.0
12,6367,28.754,427.310,5.341,8.681,1,1,1.0
12,6368,47.205,437.198,6.012,4.876,1,1,1.0
12,6369,53.922,388.021,3.777,9.466,1,1,1.0
12,6370,41.023,409.039,7.885,6.014,1,1,1.0
12,6372,59.328,432.064,4.334,6.467,1,1,1.0
12,6373,30.461,436.698,6.257,5.266,1,1,1.0
12,6388,278.543,409.117,6.625,7.320,1,1,1.0
12,6389,287.901,440.808,5.443,5.497,1,1,1.0
12,6391,292.536,426.916,8.075,5.456,1,1,1.0
12,6392,298.966,412.918,5.060,8.468,1,1,1.0
12,6393,294.453,432.319,7.835,5.142,1,1,1.0
13,17,124.213,435.370,5.045,7.714,1,1,1.0
13,19,131.069,438.660,5.978,4.721,1,1,1.0
13,22,165.701,437.181,7.099,5.560,1,1,1.0
13,24,155.212,435.979,7.107,4.530,1,1,1.0
13,25,182.233,440.362,6.261,4.749,1,1,1.0
13,40,399.018,439.680,7.647,5.164,1,1,1.0
13,41,402.210,439.298,4.991,6.216,1,1,1.0
13,42,409.432,402.500,4.690,9.024,1,1,1.0
13,43,428.417,440.932,5.708,4.680,1,1,1.0
13,44,400.205,345.674,6.324,6.003,1,1,1.0
13,45,545.930,422.394,5.802,7.566,1,1,1.0
13,47,507.192,441.178,4.002,4.408,1,1,1.0
13,48,500.033,411.989,5.243,5.917,1,1,1.0
13,49,526.118,438.108,4.991,6.216,1,1,1.0
13,50,544.937,374.138,6.486,4.130,1,1,1.0
13,54,528.235,439.974,7.525,4.474,1,1,1.0
13,55,550.060,440.740,4.940,4.370,1,1,1.0
13,57,619.121,443.787,6.690,4.252,1,1,1.0
13,59,630.086,422.649,3.968,8.309,1,1,1.0
13,60,625.009,442.372,5.436,4.133,1,1,1.0
13,61,681.233,417.611,3.415,6.655,1,1,1.0
13,62,664.893,442.631,7.075,4.678,1,1,1.0
13,63,671.152,442.814,6.655,5.000,1,1,1.0
13,66,640.087,440.245,4.991,6.216,1,1,1.0
13,6366,65.498,345.051,4.415,8.995,1,1,1.0
13,6367,28.745,427.732,6.017,7.958,1,1,1.0
13,6368,47.021,438.373,6.368,5.019,1,1,1.0
13,6369,55.173,384.974,4.840,8.591,1,1,1.0
13,6370,12.196,394.299,4.493,4.720,1,1,1.0
13,6372,54.015,438.275,5.638,4.929,1,1,1.0
13,6373,29.586,436.789,6.546,5.347,1,1,1.0
13,6388,280.510,407.578,6.922,7.193,1,1,1.0
13,6389,287.564,440.402,6.837,5.642,1,1,1.0
13,6391,293.158,427.710,7.558,5.392,1,1,1.0
13,6393,299.361,412.276,5.178,8.384,1,1,1.0
14,17,123.924,434.892,5.254,8.408,1,1,1.0
14,19,130.224,438.814,5.931,5.255,1,1,1.0
14,22,141.349,438.339,6.783,4.149,1,1,1.0
14,24,154.712,436.156,6.936,4.631,1,1,1.0
14,25,182.234,440.038,6.200,4.898,1,1,1.0
14,40,395.304,439.736,8.773,5.160,1,1,1.0
14,41,399.153,439.298,4.991,6.216,1,1,1.0
14,42,409.522,402.455,4.651,8.956,1,1,1.0
14,43,427.095,441.461,5.611,4.291,1,1,1.0
14,44,401.430,344.042,6.480,6.368,1,1,1.0
14,45,545.510,421.306,5.974,6.998,1,1,1.0
14,47,507.116,441.065,4.084,4.305,1,1,1.0
14,48,499.545,411.948,5.201,6.018,1,1,1.0
14,49,526.432,439.523,4.991,6.216,1,1,1.0
14,50,542.838,373.458,6.577,4.080,1,1,1.0
14,54,527.413,439.901,7.095,4.277,1,1,1.0
14,55,550.117,440.747,4.985,4.348,1,1,1.0
14,57,619.320,443.827,6.836,4.143,1,1,1.0
14,59,628.671,419.015,4.342,8.911,1,1,1.0
14,60,626.046,442.595,5.382,4.098,1,1,1.0
14,61,680.935,417.159,3.573,6.314,1,1,1.0
14,62,664.202,442.690,6.972,4.271,1,1,1.0
14,63,670.447,442.976,6.649,4.487,1,1,1.0
14,66,639.730,440.602,4.991,6.216,1,1,1.0
14,6367,28.938,427.577,6.106,7.951,1,1,1.0
14,6368,48.947,438.085,8.998,5.353,1,1,1.0
14,6369,65.500,344.371,4.639,9.188,1,1,1.0
14,6370,19.887,394.552,6.510,5.413,1,1,1.0
14,6372,56.251,382.048,5.098,8.268,1,1,1.0
14,6373,28.428,436.729,6.381,5.169,1,1,1.0
14,6388,282.285,406.997,7.188,6.741,1,1,1.0
14,6389,286.711,440.162,6.968,5.844,1,1,1.0
14,6391,292.707,427.798,7.502,5.401,1,1,1.0
