frame,ID,x,y
11,4,34.51,374.05
11,37,593.71,396.33
11,40,735.22,391.12
11,38,585.94,394.09
11,23,279.06,396.66
11,32,549.13,396.75
11,13,170.95,365.25
11,16,208.25,377.88
11,41,694.78,393.95
11,44,736.69,400.66
11,39,707.64,395.8
11,42,668.67,392.89
11,17,199.73,395.22
11,45,670.1,397.82
11,29,441.78,395.22
11,1,24.76,395.69
11,28,432.28,319.08
11,12,141.65,393.8
11,20,302.94,393.76
11,19,275.52,384.52
11,31,557.36,319.04
11,30,475.01,351.37
11,5,42.02,328.08
11,14,197.39,357.0
11,24,411.37,369.99
12,27,475.69,301.75
12,26,416.92,397.88
12,21,342.43,273.56
12,36,541.3,352.28
12,7,28.87,279.62
12,6,61.5,379.21
12,15,145.52,357.66
12,10,162.78,279.39
12,3,64.52,395.59
12,43,735.88,353.78
12,4,35.37,342.29
12,37,594.04,396.37
12,40,736.17,391.75
12,38,586.23,394.13
12,23,277.21,397.13
12,32,547.79,395.77
12,13,172.96,362.44
12,16,206.72,374.68
12,41,694.75,393.68
12,44,735.98,400.25
12,39,707.88,395.75
12,42,667.65,393.5
12,17,200.06,395.22
12,1,25.12,395.59
12,28,434.27,315.66
12,12,141.5,393.17
12,20,303.61,393.75
12,19,276.26,381.19
12,31,559.31,320.78
12,30,475.27,349.78
12,5,42.93,324.59
12,14,197.66,353.5
12,24,410.91,367.15
13,27,475.96,301.79
13,26,416.77,397.83
13,21,342.7,273.03
13,36,541.13,350.13
13,7,19.93,269.72
13,6,59.13,377.8
13,15,146.55,356.13
13,10,161.49,276.02
13,3,64.84,395.02
13,43,735.2,353.93
13,4,30.3,328.9
13,37,595.58,396.32
13,40,737.38,391.58
13,38,586.26,394.32
13,23,276.96,397.05
13,32,547.77,395.46
13,13,173.33,361.49
13,16,205.48,371.68
13,41,694.8,393.32
13,44,734.68,399.64
13,39,707.83,395.76
13,42,667.73,392.31
13,17,200.77,392.94
13,1,25.1,395.67
13,28,436.91,311.22
13,12,140.99,391.65
13,20,303.58,393.72
13,34,554.24,397.23
13,19,276.06,377.74
13,31,559.51,320.83
13,30,475.65,346.78
13,5,45.02,320.39
13,14,197.91,349.97
13,24,410.51,363.4
14,27,475.98,301.29
14,26,415.38,397.92
14,21,343.07,272.58
14,36,540.99,349.56
14,7,19.37,269.32
14,22,279.77,397.13
14,6,55.43,375.94
14,15,147.91,354.92
14,10,159.54,272.83
14,3,65.02,394.61
14,43,735.28,353.43
14,4,30.38,328.05
14,37,596.53,395.75
14,40,737.19,392.04
14,38,585.19,378.0
14,23,274.2,397.07
14,13,173.05,361.27
14,16,203.83,368.68
14,41,692.67,394.02
14,44,732.36,398.88
14,39,707.36,395.87
14,42,667.68,391.06
14,17,194.34,380.88
14,29,441.82,395.32
14,1,24.99,395.62
14,28,437.82,307.17
14,12,141.37,390.22
14,20,314.8,374.2
14,34,555.29,397.61
14,19,276.58,376.17
14,31,559.48,320.85
14,30,475.3,344.62
14,5,47.54,316.17
14,14,197.51,346.47
14,24,410.45,360.88
15,27,474.76,298.45
15,26,413.79,397.99
15,21,343.71,272.7
15,36,540.77,349.01
15,7,19.23,269.2
15,22,282.17,396.6
15,6,53.29,373.49
15,15,149.43,352.44
15,10,158.17,270.15
15,3,66.79,394.28
15,43,735.42,352.31
15,4,31.52,325.61
15,37,596.62,395.58
15,40,737.19,391.72
15,38,582.93,373.44
15,23,273.99,397.15
15,32,556.76,369.65
15,13,173.24,361.14
15,16,201.29,366.45
15,41,690.58,395.05
15,44,726.97,400.45
15,39,707.14,395.78
15,42,667.33,389.33
15,17,194.37,383.39
15,29,441.87,395.34
15,1,25.1,395.59
15,28,438.7,303.54
15,12,141.24,390.17
15,20,341.13,372.12
15,34,556.12,397.18
15,19,276.61,375.64
15,31,559.53,320.82
15,30,475.79,342.77
15,5,50.5,311.79
15,14,196.95,344.05
15,24,410.64,357.98
16,27,473.96,295.46
16,26,412.36,398.08
16,21,343.63,272.36
16,36,540.81,348.86
16,7,19.19,269.0
16,22,284.56,396.71
16,6,51.46,370.24
16,15,151.32,350.41
16,10,155.24,266.37
16,3,67.17,394.18
16,43,735.77,351.21
16,4,31.5,321.85
16,37,596.77,395.58
16,40,736.92,391.71
16,38,578.73,375.57
16,23,273.11,397.4
16,32,563.5,363.07
16,13,173.27,360.89
16,16,198.98,364.26
16,41,689.37,395.21
16,44,728.72,401.16
16,39,706.11,395.76
16,42,667.48,386.93
16,17,195.67,383.15
16,29,441.78,395.27
16,1,24.93,395.59
16,28,438.93,301.06
16,12,141.25,390.11
16,20,336.48,382.2
16,34,555.89,397.21
16,19,276.53,375.59
16,31,559.6,320.78
16,30,475.83,340.06
16,5,53.2,308.0
16,14,196.18,340.67
16,24,411.22,355.63
17,27,472.29,293.43
17,26,411.24,397.86
17,21,343.15,272.3
17,36,540.85,348.74
17,7,19.2,269.4
17,22,286.65,396.22
17,6,48.34,366.88
17,15,152.62,348.67
17,10,153.26,262.22
17,3,66.83,394.23
17,43,735.49,349.01
17,4,32.37,318.24
17,37,596.54,395.56
17,40,736.0,391.36
17,38,579.41,375.58
17,23,274.12,397.76
17,32,570.22,354.04
17,13,172.18,358.99
17,16,196.19,362.8
17,41,688.85,395.29
17,44,731.31,401.72
17,39,704.76,395.52
17,42,666.49,380.69
17,17,196.83,381.96
17,45,669.24,390.54
17,29,441.72,395.29
17,1,24.72,395.54
17,28,439.31,297.53
17,12,141.23,390.02
17,20,338.71,387.89
17,34,555.25,397.28
17,19,276.41,375.19
17,31,559.36,320.73
17,30,475.88,337.64
17,5,56.41,304.72
17,14,195.89,337.75
17,24,411.64,352.52
18,27,470.83,291.6
18,26,410.49,397.91
18,21,342.64,272.02
18,36,540.73,348.86
18,7,19.13,269.04
18,22,289.14,395.71
18,6,45.92,364.73
18,15,155.12,347.15
18,10,150.89,259.57
18,3,66.84,394.3
18,43,736.45,346.76
18,4,34.39,314.87
18,37,596.68,395.49
18,40,735.66,391.44
18,38,581.38,374.94
18,23,274.59,397.82
18,32,573.38,348.52
18,13,169.41,355.86
18,16,192.47,360.56
18,41,688.46,395.4
18,44,732.66,400.1
18,39,704.15,395.67
18,42,667.01,377.1
18,17,197.29,379.32
18,45,669.27,390.63
18,29,441.89,395.28
18,1,24.88,395.31
18,28,439.88,293.33
18,12,141.12,390.19
18,20,339.17,388.26
18,34,555.68,397.36
18,19,276.66,375.39
18,31,559.48,320.86
18,30,476.1,335.42
18,5,59.06,300.36
18,14,195.18,335.14
18,24,410.98,349.59
19,27,469.01,289.98
19,26,409.18,398.67
19,21,341.56,272.15
19,36,540.85,348.87
19,7,19.2,268.41
19,22,292.18,394.35
19,6,43.75,360.85
19,15,157.6,345.86
19,10,148.92,255.7
19,3,66.86,394.18
19,43,736.3,343.96
19,4,37.85,313.11
19,37,595.72,395.44
19,40,734.67,391.5
19,38,582.84,372.54
19,23,275.24,397.08
19,32,564.3,363.17
19,13,166.71,350.61
19,16,189.67,359.55
19,41,685.07,390.97
19,44,733.43,399.83
19,39,704.05,395.84
19,42,667.14,372.48
19,17,197.94,375.6
19,45,669.03,390.61
19,29,441.79,395.19
19,1,26.01,395.38
19,28,440.03,288.67
19,12,140.93,389.82
19,20,339.61,386.27
19,34,555.67,397.32
19,31,559.58,320.86
19,30,476.0,332.14
19,5,61.48,297.33
19,14,192.82,332.85
19,24,410.28,346.79
20,27,468.11,288.96
20,26,408.83,398.87
20,21,340.17,272.01
20,36,540.55,348.84
20,7,19.76,266.06
20,22,294.82,394.03
20,6,42.29,356.72
20,15,160.58,345.19
20,10,147.21,252.88
20,3,66.78,394.22
20,43,736.55,342.39
20,4,40.54,311.38
20,37,593.75,395.49
20,40,732.64,392.46
20,38,583.27,371.81
20,23,277.11,395.67
20,32,562.11,367.94
20,13,165.13,348.91
20,16,186.89,358.34
20,41,667.49,354.9
20,44,733.02,399.95
20,39,705.61,365.33
20,42,666.76,369.32
20,17,198.6,372.3
20,45,669.27,390.68
20,29,441.83,395.18
20,1,26.72,395.54
20,28,439.96,284.14
20,12,140.97,390.36
20,20,339.56,383.17
20,34,555.52,397.32
20,19,316.08,337.39
20,31,559.62,321.2
20,30,475.82,329.93
20,5,63.96,293.91
20,14,189.81,331.11
20,24,408.62,343.23
21,27,467.33,288.48
21,26,408.82,398.96
21,21,339.04,272.14
21,36,540.49,348.78
21,7,20.31,263.03
21,22,297.29,392.88
21,6,40.6,351.67
21,15,160.43,343.3
21,10,145.91,250.18
21,3,66.78,394.25
21,43,736.53,339.99
21,4,41.95,308.64
21,37,591.71,395.8
21,40,730.75,392.04
21,38,585.14,368.8
21,23,278.08,396.14
21,32,562.44,366.89
21,16,184.44,356.86
21,41,666.4,354.67
21,44,732.93,400.05
21,39,704.81,322.1
21,42,667.14,366.94
21,17,199.15,369.48
21,45,669.6,390.58
21,29,441.91,395.36
21,1,28.38,395.46
21,28,439.7,279.22
21,12,140.96,389.55
21,20,339.91,380.6
21,34,555.59,397.38
21,19,312.55,327.07
21,31,560.75,323.22
21,30,476.17,327.06
21,5,65.97,291.74
21,14,186.41,328.64
21,24,408.13,341.45
22,27,466.99,288.05
22,26,410.45,399.03
22,21,337.27,272.13
22,36,540.55,348.59
22,7,21.08,258.71
22,22,299.82,392.2
22,6,38.98,347.93
22,15,159.99,342.6
22,10,144.67,247.58
22,3,66.83,394.34
22,43,737.46,337.05
22,4,42.21,305.27
22,37,590.14,395.65
22,40,728.01,392.17
22,38,586.79,364.39
22,23,277.62,395.34
22,32,562.42,364.66
22,16,181.47,353.4
22,41,666.75,353.28
22,44,733.01,400.06
22,39,693.47,294.29
22,42,667.56,364.27
22,17,201.19,367.19
22,45,669.59,390.6
22,29,441.83,395.49
22,1,29.88,395.23
22,28,440.24,274.57
22,12,141.16,389.24
22,20,340.26,378.28
22,34,555.54,397.37
22,19,298.75,336.27
22,31,561.94,325.75
22,30,476.47,324.55
22,5,67.93,288.86
22,14,184.25,327.1
22,24,407.85,338.78
23,27,466.75,287.82
23,26,411.5,398.79
23,21,335.32,273.22
23,36,540.61,347.57
23,7,22.06,255.01
23,22,303.09,391.69
23,6,37.65,344.05
23,15,159.72,340.8
23,10,143.59,245.32
23,3,66.83,394.35
23,43,737.24,334.67
23,4,42.1,301.45
23,37,588.63,395.51
23,40,724.35,391.93
23,38,587.37,360.35
23,23,278.08,394.53
23,32,563.73,361.24
23,16,181.37,351.05
23,41,666.5,349.95
23,44,732.91,400.06
23,39,680.23,278.91
23,42,667.3,359.94
23,17,203.8,365.5
23,45,669.63,390.44
23,29,442.11,395.46
23,1,31.92,394.93
23,28,440.09,269.74
23,12,140.98,388.6
23,20,340.94,375.23
23,34,555.53,397.45
23,19,301.22,345.57
23,31,562.6,328.69
23,30,476.72,322.17
23,5,69.97,285.9
23,14,181.67,325.57
23,24,407.84,336.97
24,27,439.01,275.15
24,26,412.67,398.62
24,21,333.29,273.77
24,36,540.35,345.52
24,7,22.45,251.69
24,22,306.57,391.78
24,6,36.28,339.42
24,15,160.21,337.88
24,10,142.22,242.18
24,3,66.99,394.37
24,43,738.01,332.25
24,4,42.36,297.89
24,37,587.96,394.97
24,40,720.01,392.19
24,38,587.26,356.75
24,23,279.45,393.84
24,32,563.27,358.2
24,16,181.85,347.64
24,41,666.46,346.08
24,44,734.02,400.44
24,39,667.9,279.74
24,42,667.66,355.45
24,17,206.09,363.54
24,45,669.65,390.32
24,29,442.23,395.44
24,1,35.23,395.05
24,28,440.53,264.76
24,12,141.11,386.87
24,20,341.86,372.5
24,34,555.62,397.59
24,19,304.19,360.84
24,9,165.36,349.08
24,31,564.15,332.15
24,30,476.91,319.17
24,5,71.41,282.77
24,14,179.9,323.69
24,24,408.02,334.38
25,27,428.08,263.74
25,26,413.41,398.66
25,21,331.87,274.81
25,36,540.23,343.6
25,7,23.28,248.7
25,22,310.72,391.68
25,6,35.81,335.77
25,15,160.56,334.94
25,10,141.65,240.42
25,3,66.79,394.3
25,43,738.12,330.64
25,4,42.54,294.52
25,37,587.3,394.63
25,40,716.62,392.86
25,38,587.66,352.55
25,23,280.37,392.28
25,32,563.33,355.02
25,16,182.07,343.67
25,41,666.98,343.1
25,44,734.48,400.44
25,39,668.37,279.75
25,42,667.32,351.5
25,17,207.99,362.59
25,45,669.29,390.46
25,29,442.4,395.27
25,1,38.17,395.17
25,28,439.86,260.61
25,12,140.97,386.92
25,20,342.97,368.63
25,34,555.69,397.59
25,19,291.65,364.9
25,9,164.33,349.26
25,31,564.31,335.57
25,30,477.17,317.59
25,5,73.38,279.01
25,14,178.88,322.97
25,24,408.49,332.26
26,27,428.92,286.06
26,26,413.87,398.65
26,21,331.44,275.28
26,36,540.38,340.74
26,7,24.27,244.47
26,22,314.83,392.62
26,6,35.96,332.97
26,15,160.56,332.16
26,10,141.4,237.5
26,3,65.45,369.98
26,43,738.06,328.78
26,4,42.69,292.85
26,37,586.72,394.67
26,40,712.39,392.86
26,38,587.4,348.73
26,23,281.86,390.14
26,32,564.15,351.84
26,16,181.32,340.33
26,41,666.85,340.02
26,44,735.23,399.68
26,39,668.98,278.12
26,42,667.5,347.62
26,17,209.42,361.59
26,45,669.44,390.51
26,29,443.1,395.32
26,1,39.16,395.26
26,28,440.54,255.62
26,12,140.45,385.76
26,20,343.2,366.24
26,34,555.61,397.56
26,19,289.66,366.5
26,9,162.13,350.17
26,31,565.21,339.91
26,30,476.95,315.15
26,5,74.86,275.07
26,14,177.9,321.77
26,24,408.61,328.69
27,27,444.13,313.24
27,26,413.97,398.67
27,21,331.41,275.29
27,36,540.66,338.4
27,7,25.79,239.52
27,22,318.52,394.25
27,6,36.2,330.05
27,15,161.33,329.16
27,10,141.13,235.2
27,3,57.62,359.6
27,43,738.04,327.46
27,4,43.45,291.4
27,37,584.7,395.95
27,40,707.78,393.62
27,38,587.24,344.88
27,23,283.64,387.45
27,32,563.63,351.74
27,16,181.07,336.62
27,41,667.49,337.55
27,44,736.53,397.83
27,39,669.47,275.51
27,17,211.23,360.31
27,45,669.51,390.53
27,29,443.78,395.21
27,1,39.62,395.3
27,28,440.74,251.14
27,12,140.74,385.18
27,20,343.39,364.56
27,34,555.83,397.51
27,19,295.48,372.04
27,9,160.13,350.48
27,31,566.33,342.17
27,30,477.13,313.09
27,5,76.4,270.89
27,14,177.17,320.97
27,24,409.5,325.29
28,27,442.78,329.37
28,26,414.14,398.69
28,21,331.27,275.27
28,36,540.37,335.54
28,7,27.46,234.78
28,22,322.04,395.79
28,6,37.76,327.24
28,15,161.2,325.52
28,10,141.3,231.79
28,3,49.66,354.82
28,43,738.0,327.32
28,4,44.51,289.32
28,37,582.83,395.84
28,40,702.42,393.04
28,38,586.81,341.19
28,23,286.86,384.82
28,32,562.34,352.75
28,16,180.77,332.58
28,41,669.1,335.07
28,44,737.0,395.32
28,39,669.94,272.18
28,42,731.11,391.76
28,17,211.08,357.95
28,45,669.43,390.23
28,29,445.33,394.8
28,1,39.52,395.26
28,28,440.33,246.8
28,12,140.62,384.35
28,20,343.4,362.71
28,34,556.27,397.43
28,19,295.24,371.37
28,9,158.71,350.57
28,2,19.2,275.47
28,31,566.2,343.16
28,30,477.25,311.21
28,5,77.42,266.98
28,14,175.8,319.8
28,24,410.21,321.63
29,27,442.36,327.56
29,26,414.0,398.52
29,21,331.25,275.23
29,36,540.37,332.01
29,7,28.82,231.69
29,22,325.57,396.52
29,6,39.87,324.57
29,15,161.66,322.41
29,10,141.36,228.41
29,3,51.09,357.34
29,43,738.08,327.27
29,4,45.54,286.95
29,37,579.33,395.38
29,40,697.78,392.95
29,38,585.01,338.01
29,23,289.48,381.61
29,32,561.8,352.82
29,16,180.81,328.28
29,41,669.99,333.49
29,44,735.79,394.93
29,39,670.03,269.47
29,42,731.11,393.06
29,17,211.16,355.83
29,45,668.59,389.46
29,29,446.01,394.57
29,1,39.52,395.21
29,28,440.43,242.58
29,12,140.34,383.1
29,20,343.79,359.73
29,34,556.35,397.41
29,19,294.98,371.17
29,9,156.18,350.53
29,2,19.44,273.43
29,31,563.93,343.45
29,30,477.1,308.88
29,5,78.21,263.03
29,14,174.98,318.83
29,24,410.82,318.78
30,27,441.48,325.41
30,26,413.89,398.49
30,21,331.21,275.43
30,36,540.24,328.49
30,7,29.8,230.01
30,22,328.24,396.86
30,6,42.41,321.16
30,15,162.13,318.85
30,10,141.52,224.75
30,3,49.14,358.32
30,4,46.33,284.29
30,37,577.09,395.18
30,40,694.61,391.36
30,38,582.12,335.38
30,23,292.44,379.0
30,32,561.46,352.71
30,16,179.93,324.65
30,41,669.86,332.04
30,44,736.2,394.21
30,39,669.74,268.2
30,42,730.91,392.7
30,17,210.89,354.13
30,45,669.87,389.06
30,29,446.29,394.61
30,1,39.68,395.21
30,28,440.12,239.06
30,12,140.31,382.38
30,20,343.78,357.06
30,34,556.18,397.43
30,19,294.91,370.22
30,9,154.77,349.49
30,2,19.88,270.97
30,31,563.35,343.11
30,30,476.95,307.02
30,5,79.66,259.17
30,14,174.87,318.41
30,24,411.85,316.01
31,27,440.5,321.66
31,26,418.3,385.15
31,21,329.99,277.12
31,36,540.9,325.75
31,7,30.02,229.42
31,22,330.07,396.72
31,6,45.18,318.24
31,15,162.47,315.19
31,10,141.85,220.75
31,3,49.62,357.15
31,43,702.6,309.17
31,4,47.97,280.87
31,37,575.8,394.75
31,40,691.66,390.53
31,38,580.52,333.35
31,23,294.45,376.74
31,32,560.21,352.49
31,16,179.31,319.41
31,41,669.96,331.2
31,44,736.18,393.03
31,39,669.79,267.49
31,42,731.31,392.42
31,17,209.82,350.64
31,45,670.34,389.18
31,29,447.46,394.54
31,1,39.77,395.23
31,28,440.53,234.71
31,12,140.27,380.83
31,20,343.2,353.98
31,34,556.24,397.29
31,19,293.54,367.86
31,9,153.01,348.48
31,2,19.94,268.68
31,31,561.78,342.74
31,30,477.3,304.85
31,5,80.38,255.26
31,14,174.49,317.11
31,24,413.15,313.15
32,27,439.7,319.26
32,21,329.08,280.91
32,36,541.44,323.41
32,7,30.07,229.36
32,22,332.49,396.49
32,6,47.29,315.4
32,15,162.47,312.24
32,10,142.45,217.5
32,3,50.4,355.33
32,43,703.22,308.34
32,4,49.27,277.85
32,37,574.02,394.24
32,40,687.97,389.31
32,38,578.94,329.99
32,23,296.24,374.58
32,32,557.95,351.5
32,16,178.83,315.65
32,41,669.88,330.7
32,44,737.41,391.14
32,39,669.01,265.23
32,42,731.29,392.17
32,17,208.73,347.96
32,45,670.86,388.69
32,1,39.31,395.27
32,28,440.36,230.95
32,12,140.33,380.27
32,20,342.53,351.6
32,34,556.14,397.13
32,19,290.95,364.56
32,9,151.2,347.05
32,2,19.94,266.7
32,31,560.22,342.24
32,30,476.85,302.89
32,5,80.75,251.77
32,14,174.65,315.62
32,24,414.76,310.61
33,27,439.01,317.48
33,21,328.46,284.78
33,36,541.72,320.89
33,7,30.17,229.32
33,22,335.24,396.54
33,6,50.14,312.98
33,15,162.74,308.08
33,10,143.37,213.53
33,3,50.77,353.75
33,43,703.41,307.81
33,4,52.03,274.97
33,37,574.2,393.94
33,40,683.88,387.53
33,38,578.71,327.27
33,23,297.69,373.3
33,32,555.01,351.2
33,16,178.77,311.55
33,41,670.39,327.7
33,44,737.88,390.04
33,39,668.96,263.13
33,42,730.59,392.07
33,17,209.01,344.96
33,45,672.33,388.4
33,29,447.75,398.08
33,1,39.24,395.35
33,28,440.87,226.09
