frame,ID,x,y,x1,y1,x2,y2
0,60,629.7955217549234,443.8287364417422,627.3000230976968,440.7207347327578,632.2910204121499,446.93673815072657
0,61,682.8927612304688,430.69139099121094,681.1419677734375,427.3236999511719,684.6435546875,434.05908203125
0,62,660.7627563476562,441.2472229003906,658.3265991210938,439.2589721679688,663.1989135742188,443.2354736328125
0,63,673.7129821777344,443.8745880126953,671.947021484375,441.8770446777344,675.4789428710938,445.87213134765625
0,66,649.6885273329384,443.82895552014025,647.1930286757118,440.7209538111558,652.184025990165,446.9369572291247
1,1,16.370999336242676,412.60546875,14.103265762329102,409.196044921875,18.63873291015625,416.014892578125
1,5,36.47314262390137,439.8941955566406,32.94341278076172,437.117919921875,40.002872467041016,442.6704711914063
1,6,26.70363998413086,435.8173522949219,24.22844123840332,431.3582763671875,29.1788387298584,440.27642822265625
1,7,66.51664352416992,441.8788299560547,62.6773681640625,439.4219970703125,70.35591888427734,444.3356628417969
1,13,50.537038803100586,440.2565002441406,47.41899108886719,437.98724365234375,53.655086517333984,442.5257568359375
1,16,56.35536193847656,404.41070556640625,52.91089630126953,401.6001892089844,59.7998275756836,407.2212219238281
1,19,127.08900451660156,440.6772766113281,123.93830871582033,436.3474426269531,130.2397003173828,445.0071105957031
1,22,158.3865966796875,439.28570556640625,155.1885223388672,436.44384765625,161.5846710205078,442.1275634765625
1,28,182.75094604492188,441.69667053222656,180.30894470214844,438.8626403808594,185.1929473876953,444.53070068359375
1,32,253.61058044433594,440.9671936035156,250.10122680664065,438.2596130371094,257.11993408203125,443.6747741699219
1,36,295.33204650878906,442.8327331542969,291.3828125,440.4705200195313,299.2812805175781,445.1949462890625
1,37,274.75254821777344,424.4839782714844,272.6253967285156,419.7378234863281,276.87969970703125,429.2301330566406
1,38,310.7213592529297,436.09521484375,307.6136779785156,433.9145812988281,313.8290405273437,438.2758483886719
1,39,288.4956970214844,433.80979919433594,284.7751770019531,430.7822570800781,292.2162170410156,436.83734130859375
1,40,410.4365234375,443.0693054199219,407.4195556640625,440.5126037597656,413.4534912109375,445.6260070800781
1,41,409.47147927411805,443.68033542098294,406.9759806168915,440.57233371199857,411.9669779313446,446.7883371299673
1,42,416.9312438964844,428.602294921875,414.7496337890625,423.5250244140625,419.1128540039063,433.6795654296875
1,43,427.7855682373047,443.8359832763672,425.2485961914063,441.459228515625,430.3225402832031,446.2127380371094
1,44,385.0523223876953,361.02455139160156,382.1715087890625,358.1360778808594,387.9331359863281,363.91302490234375
1,45,557.5435791015625,419.8551025390625,554.0556030273438,417.7481689453125,561.0315551757812,421.9620361328125
1,47,509.03565979003906,442.3109893798828,506.9205932617188,440.3045959472656,511.1507263183594,444.3173828125
1,48,505.4497528076172,417.88963317871094,502.6680603027344,414.09130859375,508.2314453125,421.6879577636719
1,49,530.0289348033357,442.1594818211592,527.5334361461091,439.0514801121748,532.5244334605622,445.26748353014364
1,50,560.0272521972656,389.0701599121094,557.8859252929688,385.4237976074219,562.1685791015625,392.7165222167969
1,51,529.1549682617188,441.44879150390625,526.3013305664062,439.3926696777344,532.0086059570312,443.5049133300781
1,54,535.1647644042969,442.83384704589844,531.9319458007812,440.52435302734375,538.3975830078125,445.1433410644531
1,55,549.3277893066406,443.26747131347656,546.6817016601562,440.8101501464844,551.973876953125,445.7247924804688
1,57,622.6207580566406,446.11924743652344,619.0782470703125,444.0501403808594,626.1632690429688,448.1883544921875
1,59,635.3064575195312,443.7901916503906,632.9146728515625,441.7834167480469,637.6982421875,445.7969665527344
1,60,629.4555423259217,444.30470764234445,626.9600436686951,441.19670593336,631.9510409831482,447.4127093513289
1,61,681.8677062988281,429.28961181640625,680.0416870117188,425.4845581054688,683.6937255859375,433.09466552734375
1,62,660.0263061523438,441.71917724609375,657.91259765625,439.77581787109375,662.1400146484375,443.66253662109375
1,63,673.1671142578125,444.1344299316406,671.4490356445312,441.9796142578125,674.8851928710938,446.2892456054688
1,66,648.380349811309,443.11540414470596,645.8848511540824,440.0074024357216,650.8758484685355,446.22340585369034
2,5,36.45874214172363,439.8188934326172,32.92252731323242,436.9418640136719,39.99495697021485,442.6959228515625
2,6,26.655845642089844,435.5906219482422,24.189395904541016,431.21490478515625,29.122295379638672,439.9663391113281
2,7,66.47882461547852,441.887939453125,62.702728271484375,439.4273681640625,70.25492095947266,444.3485107421875
2,13,50.44614028930664,440.26927185058594,47.3511962890625,437.9990539550781,53.54108428955078,442.53948974609375
2,16,57.29464530944824,404.06077575683594,53.78278732299805,401.1764831542969,60.80650329589844,406.945068359375
2,19,127.50172805786133,440.25531005859375,124.87284088134766,435.5914001464844,130.130615234375,444.9192199707031
2,22,157.72183990478516,439.4184112548828,154.7293701171875,436.5846862792969,160.7143096923828,442.2521362304688
2,28,180.21404266357422,433.05914306640625,177.6064910888672,430.89404296875,182.82159423828125,435.2242431640625
2,32,254.25392150878906,440.66432189941406,250.56646728515625,437.89642333984375,257.9413757324219,443.4322204589844
2,36,291.98243713378906,442.9615783691406,288.2743225097656,440.5486450195313,295.6905517578125,445.37451171875
2,37,275.59405517578125,422.7869873046875,273.4913635253906,418.25531005859375,277.6967468261719,427.3186645507813
2,38,309.8348083496094,435.9979553222656,306.672119140625,433.7940979003906,312.9974975585937,438.2018127441406
2,39,290.4302062988281,432.8218688964844,286.72686767578125,429.748046875,294.133544921875,435.8956909179688
2,40,413.8068389892578,441.9237518310547,411.3632507324219,439.4766540527344,416.25042724609375,444.370849609375
2,41,409.5560760498047,443.7275695800781,407.1058044433594,441.1346740722656,412.00634765625,446.3204650878906
2,42,417.1709289550781,426.8762512207031,415.052001953125,422.0204772949219,419.2898559570313,431.7320251464844
2,43,430.2605743408203,442.9344177246094,428.0435180664063,440.5734558105469,432.4776306152344,445.2953796386719
2,44,386.71815490722656,359.58612060546875,383.6070861816406,356.5606384277344,389.8292236328125,362.6116027832031
2,45,551.2455139160156,433.3807373046875,548.237060546875,430.4496154785156,554.2539672851562,436.3118591308594
2,47,509.2078094482422,442.5257110595703,507.0794067382813,440.32135009765625,511.3362121582031,444.7300720214844
2,48,505.3761444091797,417.9625244140625,502.5909729003906,414.2102661132813,508.1613159179688,421.71478271484375
2,49,527.5124769526374,442.31676043682785,525.0169782954108,439.2087587278435,530.0079756098639,445.4247621458122
2,50,559.3928527832031,388.0372772216797,557.34716796875,384.8457336425781,561.4385375976562,391.2288208007813
2,54,532.0776672363281,442.07594299316406,528.0671997070312,439.55560302734375,536.088134765625,444.5962829589844
2,55,549.7225646972656,443.2000427246094,547.0523071289062,440.6109313964844,552.392822265625,445.7891540527344
2,57,622.8533020019531,446.07672119140625,619.358154296875,443.997802734375,626.3484497070312,448.1556396484375
2,59,634.9139404296875,443.7734832763672,632.41015625,441.61138916015625,637.417724609375,445.9355773925781
2,60,629.244140625,445.5553741455078,626.5073852539062,442.72607421875,631.9808959960938,448.3846740722656
2,61,682.4435424804688,428.88426208496094,680.7003173828125,425.1431579589844,684.186767578125,432.6253662109375
2,62,659.5906066894531,442.5851593017578,657.3152465820312,440.5416564941406,661.865966796875,444.628662109375
2,63,674.9784240722656,444.0226593017578,672.8321533203125,442.0632934570313,677.1246948242188,445.9820251464844
2,66,646.0018452265278,443.11540414470596,643.5063465693013,440.0074024357216,648.4973438837544,446.22340585369034
3,5,37.174184799194336,440.13185119628906,33.736541748046875,437.42279052734375,40.6118278503418,442.8409118652344
3,6,27.32781982421875,434.7979431152344,24.82845687866211,430.4151916503906,29.82718276977539,439.1806945800781
3,7,66.29617309570312,441.77320861816406,62.494659423828125,439.3892211914063,70.09768676757812,444.1571960449219
3,8,30.50265407562256,385.24560546875006,28.41762351989746,381.1013793945313,32.587684631347656,389.3898315429688
3,13,50.5993595123291,440.2159729003906,47.568115234375,437.9122924804688,53.6306037902832,442.5196533203125
3,16,57.80596160888672,403.8587188720703,54.40463638305664,401.1720275878906,61.2072868347168,406.54541015625
3,19,127.92101669311523,439.6538848876953,124.32881927490234,435.1104431152344,131.51321411132812,444.19732666015625
3,22,157.96969604492188,439.5361022949219,154.85104370117188,436.6466064453125,161.08834838867188,442.4255981445313
3,24,166.61914825439453,438.4505615234375,163.32875061035156,435.6387939453125,169.9095458984375,441.2623291015625
3,28,185.0007858276367,433.4865264892578,182.26077270507807,430.7065734863281,187.7407989501953,436.2664794921875
3,32,254.68798828125,440.4185485839844,250.91275024414065,437.9173583984375,258.4632263183594,442.9197387695313
3,36,291.5121765136719,442.5364227294922,288.53399658203125,439.0194396972656,294.4903564453125,446.0534057617188
3,37,276.4906005859375,421.18202209472656,274.1169738769531,416.6258239746094,278.8642272949219,425.73822021484375
3,38,308.7069396972656,435.85142517089844,305.51568603515625,433.5317687988281,311.898193359375,438.1710815429688
3,39,292.23048400878906,432.0236511230469,288.7460021972656,429.0999755859375,295.7149658203125,434.94732666015625
3,40,414.126953125,441.9615478515625,411.7496337890625,439.54583740234375,416.5042724609375,444.3772583007813
3,41,409.88172912597656,443.5417175292969,407.6590881347656,440.8317565917969,412.1043701171875,446.2516784667969
3,42,416.9039764404297,424.1426239013672,414.6094665527344,419.1487731933594,419.198486328125,429.136474609375
3,43,432.1455383300781,443.0722351074219,429.5727844238281,440.7313537597656,434.7182922363281,445.4131164550781
3,44,388.1811065673828,357.9231262207031,385.101806640625,355.2965393066406,391.2604064941406,360.5497131347656
3,45,557.5209045410156,439.109619140625,555.8338012695312,435.3935852050781,559.2080078125,442.8256530761719
3,47,509.17881774902344,442.5449523925781,507.10064697265625,440.4178771972656,511.2569885253906,444.6720275878906
3,48,505.4636535644531,417.7339782714844,502.6566162109375,414.0489807128906,508.2706909179688,421.4189758300781
3,49,528.7707058779865,440.9012528958101,526.27520722076,437.7932511868257,531.2662045352131,444.0092546047945
3,50,558.9607849121094,386.1111297607422,556.680419921875,383.151611328125,561.2411499023438,389.0706481933594
3,54,532.0683898925781,442.2425842285156,528.1782836914062,439.5933532714844,535.95849609375,444.8918151855469
3,55,550.1070251464844,443.35862731933594,547.8096313476562,441.1167602539063,552.4044189453125,445.6004943847656
3,57,622.583984375,445.75596618652344,619.2291259765625,443.5843505859375,625.9388427734375,447.9275817871094
3,59,636.5333557128906,442.97760009765625,634.103271484375,440.7319030761719,638.9634399414062,445.2232971191406
3,60,631.9948425292969,443.7949981689453,629.523681640625,441.3553771972656,634.4660034179688,446.234619140625
3,61,682.5606079101562,428.2312774658203,680.8927612304688,424.7011413574219,684.2284545898438,431.7614135742188
3,62,659.4358825683594,442.7739715576172,657.3837280273438,440.719482421875,661.488037109375,444.8284606933594
3,63,676.3033142089844,443.9794311523438,674.3954467773438,442.0299682617188,678.211181640625,445.9288940429688
3,66,645.4072190803327,443.234329373945,642.9117204231061,440.1263276649606,647.9027177375592,446.3423310829294
4,5,36.68856430053711,440.1107940673828,33.1442756652832,437.3386535644531,40.232852935791016,442.8829345703125
4,6,27.690462112426758,434.6520080566406,24.91767120361328,430.0567932128906,30.463253021240234,439.2472229003906
4,7,66.18915748596191,441.82933044433594,62.393856048583984,439.3375244140625,69.98445892333984,444.3211364746094
4,8,42.1798152923584,368.1191101074219,39.88365173339844,365.8358154296875,44.47597885131836,370.40240478515625
4,13,49.444284439086914,440.2010040283203,46.36784362792969,437.4790344238281,52.52072525024414,442.9229736328125
4,16,57.66314697265625,403.9446716308594,54.29611206054688,401.2558898925781,61.030181884765625,406.6334533691406
4,19,129.6241798400879,441.50267028808594,126.38703155517578,438.76751708984375,132.861328125,444.2378234863281
4,22,157.48404693603516,439.3127899169922,154.29562377929688,436.4844665527344,160.67247009277344,442.14111328125
4,24,164.97269439697266,438.2837524414063,161.73995971679688,435.6658325195313,168.20542907714844,440.9016723632813
4,25,184.43596649169922,441.7257843017578,180.7787933349609,438.8615112304688,188.0931396484375,444.5900573730469
4,31,269.08106994628906,392.5539245605469,265.7606506347656,387.7830810546875,272.4014892578125,397.3247680664063
4,32,254.66580963134766,440.4551239013672,250.7007598876953,438.03167724609375,258.630859375,442.8785705566406
4,36,290.6582336425781,443.5202178955078,287.9374694824219,440.7261352539063,293.3789978027344,446.3143005371094
4,37,276.44451904296875,420.4430847167969,273.9444274902344,416.0076599121094,278.9446105957031,424.8785095214844
4,38,307.73638916015625,435.94500732421875,304.52655029296875,433.7132873535156,310.9462280273437,438.1767272949219
4,39,292.48321533203125,431.76734924316406,288.994384765625,428.8485107421875,295.9720458984375,434.6861877441406
4,40,414.66223144531256,441.9379425048828,412.3336791992188,439.5082702636719,416.9907836914063,444.36761474609375
4,41,409.53771972656256,443.58033752441406,407.4772338867188,440.8778381347656,411.5982055664063,446.2828369140625
4,42,415.1768341064453,421.22425842285156,412.7938537597656,416.6100769042969,417.559814453125,425.8384399414063
4,43,433.7738800048828,442.85740661621094,431.429443359375,440.7392272949219,436.1183166503906,444.9755859375
4,44,390.0433654785156,356.61961364746094,386.7690124511719,353.73565673828125,393.3177185058594,359.5035705566406
4,45,556.3851928710938,437.76393127441406,554.2393798828125,433.4881896972656,558.531005859375,442.0396728515625
4,47,508.9777069091797,442.63726806640625,506.9847106933594,440.4619140625,510.970703125,444.8126220703125
4,48,505.3310241699219,417.9230651855469,502.515380859375,414.1324462890625,508.1466674804688,421.7136840820313
4,49,527.8270341839747,442.31676043682785,525.3315355267481,439.2087587278435,530.3225328412012,445.4247621458122
4,50,558.0297546386719,384.84910583496094,555.8775024414062,381.7688293457031,560.1820068359375,387.9293823242188
4,54,531.5417175292969,442.2383117675781,527.6262817382812,439.6959838867188,535.4571533203125,444.7806396484375
4,55,549.6760559082031,443.30528259277344,547.3189697265625,440.9635009765625,552.0331420898438,445.6470642089844
4,57,622.2593383789062,445.33880615234375,619.1246337890625,443.3150634765625,625.39404296875,447.362548828125
4,59,635.1644897460938,442.1669616699219,632.5917358398438,438.9494323730469,637.7372436523438,445.3844909667969
4,60,630.4754806129266,443.48875701274056,627.9799819557,440.38075530375613,632.9709792701532,446.596758721725
4,61,682.6405334472656,428.2491455078125,680.8866577148438,424.5895080566406,684.3944091796875,431.9087829589844
4,62,659.4672546386719,443.0751190185547,657.3605346679688,440.9974060058594,661.573974609375,445.15283203125
4,63,677.052734375,444.0705108642578,674.7731323242188,442.0364074707031,679.3323364257812,446.1046142578125
4,66,646.1207704557669,442.8775536862278,643.6252717985403,439.7695519772434,648.6162691129935,445.98555539521226
5,5,36.16494369506836,440.2151336669922,32.649593353271484,437.4036865234375,39.680294036865234,443.0265808105469
5,6,28.209315299987793,434.38690185546875,25.404157638549805,429.9154052734375,31.01447296142578,438.8583984375
5,7,66.11373138427734,441.7663116455078,62.20670318603516,439.27679443359375,70.02075958251953,444.2558288574219
5,8,65.71801948547363,362.80030822753906,62.74326705932617,358.3720092773437,68.6927719116211,367.2286071777344
5,13,47.634098052978516,440.25257873535156,44.81320571899414,437.2312316894531,50.45499038696289,443.27392578125
5,16,57.63858413696289,404.00416564941406,54.278106689453125,401.2606506347656,60.999061584472656,406.7476806640625
5,17,126.10761260986328,438.2967071533203,123.45938110351562,434.38775634765625,128.75584411621094,442.2056579589844
5,19,130.07027053833008,441.43438720703125,126.76265716552734,438.6855163574219,133.3778839111328,444.1832580566406
5,22,157.60650634765625,439.2628936767578,154.35745239257812,436.4748229980469,160.85556030273438,442.0509643554688
5,24,164.2244415283203,438.3285827636719,160.74412536621094,435.8550415039063,167.7047576904297,440.8021240234375
5,25,183.930778503418,441.9543151855469,180.6031646728516,438.9685974121094,187.2583923339844,444.9400329589844
5,31,264.87889099121094,360.0723419189453,262.2723693847656,357.281982421875,267.48541259765625,362.8627014160156
5,32,254.59414672851562,440.57762145996094,250.59552001953125,438.1206359863281,258.5927734375,443.03460693359375
5,36,290.7447814941406,443.5133972167969,288.0530700683594,440.6941528320313,293.4364929199219,446.3326416015625
5,37,277.10357666015625,419.2225799560547,274.61962890625,414.76947021484375,279.5875244140625,423.6756896972656
5,38,307.1193237304687,436.0078887939453,303.7338256835937,433.7991027832031,310.5048217773437,438.2166748046875
5,39,293.42420959472656,431.05784606933594,289.5182800292969,428.1253967285156,297.33013916015625,433.99029541015625
5,40,414.5739288330078,441.91107177734375,412.2059631347656,439.4606018066406,416.94189453125,444.3615417480469
5,41,409.5035858154297,443.60072326660156,407.4495849609375,440.9167175292969,411.5575866699219,446.2847290039063
5,42,415.2626647949219,418.8746032714844,412.8075256347656,414.1238098144531,417.7178039550781,423.6253967285156
5,43,435.2370910644531,443.0903625488281,432.8268432617188,440.8944091796875,437.6473388671875,445.2863159179688
5,44,391.47328186035156,355.9000549316406,388.2418518066406,353.0506896972656,394.7047119140625,358.7494201660156
5,45,555.4236755371094,436.12620544433594,552.8378295898438,432.1048583984375,558.009521484375,440.1475524902344
5,47,508.946044921875,442.8272399902344,506.9989013671875,440.6476745605469,510.8931884765625,445.0068054199219
5,48,505.2008819580078,417.8395690917969,502.3997497558594,413.9952392578125,508.00201416015625,421.6838989257813
5,49,527.5124769526374,441.6876459741533,525.0169782954108,438.5796442651689,530.0079756098639,444.79564768313776
5,50,556.6065063476562,382.8800354003906,554.21044921875,379.6507568359375,559.0025634765625,386.10931396484375
5,54,531.9226379394531,442.2636260986328,527.903076171875,439.7066955566406,535.9421997070312,444.820556640625
5,55,549.7432250976562,443.19480895996094,547.3238525390625,440.8585205078125,552.16259765625,445.5310974121094
5,57,622.261962890625,445.14227294921875,619.130615234375,443.0866394042969,625.393310546875,447.1979064941406
5,59,634.8006896972656,442.1383972167969,632.1668701171875,438.700439453125,637.4345092773438,445.5763549804688
5,60,630.5434764987269,443.7607405559418,628.0479778415004,440.6527388469574,633.0389751559535,446.86874226492625
5,61,682.6599731445312,428.2420654296875,680.9198608398438,424.7142639160156,684.4000854492188,431.7698669433594
5,62,659.7610168457031,443.48565673828125,657.7715454101562,441.39154052734375,661.75048828125,445.5797729492188
5,63,677.5842895507812,444.5281219482422,675.2894897460938,442.3732299804688,679.8790893554688,446.6830139160156
5,66,644.9315181633763,442.9964789154669,642.4360195061497,439.88847720648255,647.4270168206028,446.1044806244513
6,5,36.43500518798828,440.63331604003906,32.77063751220703,437.94769287109375,40.09937286376953,443.3189392089844
6,6,29.72345542907715,433.3967590332031,27.03603744506836,428.77587890625,32.41087341308594,438.01763916015625
6,7,66.39609146118164,441.9895324707031,62.45001983642578,439.5968017578125,70.3421630859375,444.38226318359375
6,8,69.12948608398438,359.477294921875,66.74771118164062,354.84039306640625,71.51126098632812,364.11419677734375
6,13,47.99722480773926,440.174072265625,45.64669799804688,437.8758850097656,50.34775161743164,442.4722595214844
6,16,57.66337203979492,403.9508361816406,54.32822799682617,401.2801513671875,60.99851608276367,406.62152099609375
6,17,126.2904167175293,438.63136291503906,123.96033477783205,434.9210815429688,128.62049865722656,442.3416442871094
6,19,131.74372100830078,441.4782257080078,128.50535583496094,438.9913940429688,134.98208618164062,443.9650573730469
6,22,158.12805938720703,439.7206268310547,154.9047088623047,436.4150695800781,161.35140991210938,443.0261840820313
6,24,164.13839721679688,437.9542236328125,160.61602783203125,435.6941223144531,167.6607666015625,440.2143249511719
6,25,183.48590850830078,441.7229309082031,179.28414916992188,438.7742614746094,187.6876678466797,444.6716003417969
6,31,274.7027893066406,365.15606689453125,271.6087646484375,362.60546875,277.7968139648437,367.7066650390625
6,32,254.55048370361328,440.7541961669922,250.8841094970703,438.014892578125,258.21685791015625,443.4934997558594
6,36,290.8920135498047,443.6480407714844,288.1334228515625,441.0450134277344,293.6506042480469,446.2510681152344
6,37,278.00794982910156,417.9521026611328,275.2674255371094,413.4461669921875,280.7484741210937,422.4580383300781
6,38,305.2335205078125,436.02807617187506,301.8935852050781,433.7199096679688,308.5734558105469,438.3362426757813
6,39,294.25352478027344,430.5391845703125,290.35430908203125,427.6614685058594,298.1527404785156,433.4169006347656
6,40,414.8133087158203,441.7425079345703,412.4715881347656,439.3711853027344,417.155029296875,444.1138305664063
6,41,409.5730285644531,443.6045227050781,407.4329833984375,440.9776306152344,411.7130737304688,446.2314147949219
6,42,414.7008972167969,416.6528015136719,412.2894592285156,412.3741455078125,417.1123352050781,420.9314575195313
6,43,436.07725524902344,442.96295166015625,433.7059631347656,440.81256103515625,438.4485473632813,445.11334228515625
6,44,392.9081115722656,355.16346740722656,389.6134033203125,352.3551025390625,396.2028198242188,357.9718322753906
6,45,554.1631469726562,433.68980407714844,551.38623046875,430.3476867675781,556.9400634765625,437.0319213867188
6,47,509.40440368652344,442.91967773437506,507.47760009765625,440.7399291992188,511.3312072753906,445.0994262695313
6,48,505.0282287597656,417.5346221923828,502.279541015625,413.7888488769531,507.7769165039063,421.2803955078125
6,49,528.9279844936552,442.31676043682785,526.4324858364287,439.2087587278435,531.4234831508818,445.4247621458122
6,50,555.6888122558594,381.0347137451172,553.1790161132812,377.9005432128906,558.1986083984375,384.16888427734375
6,54,532.7396850585938,442.34706115722656,529.3441772460938,439.910400390625,536.1351928710938,444.7837219238281
6,55,549.8399963378906,442.94544982910156,547.6849975585938,440.7782287597656,551.9949951171875,445.1126708984375
6,57,622.7096557617188,445.3131561279297,619.5353393554688,443.3091430664063,625.8839721679688,447.3171691894531
6,59,633.7569885253906,441.39007568359375,630.964111328125,437.14544677734375,636.5498657226562,445.63470458984375
6,60,631.0874435851294,443.5567528985409,628.5919449279029,440.44875118955645,633.582942242356,446.6647546075253
6,61,682.7689819335938,427.5396270751953,681.0676879882812,424.3117980957031,684.4702758789062,430.7674560546875
6,62,660.2234497070312,443.45201110839844,658.1072998046875,441.43206787109375,662.339599609375,445.4719543457031
6,63,678.6023864746094,444.42625427246094,675.7364501953125,442.4122009277344,681.4683227539062,446.4403076171875
6,66,644.9315181633763,443.234329373945,642.4360195061497,440.1263276649606,647.4270168206028,446.3423310829294
7,5,35.77185249328613,440.578125,31.917564392089844,437.8319091796875,39.62614059448242,443.3243408203125
7,6,29.929059982299805,433.43402099609375,27.27752685546875,428.8929443359375,32.58059310913086,437.97509765625
7,7,66.16250038146973,441.9685516357422,62.26028823852539,439.6378784179688,70.06471252441406,444.2992248535156
7,8,68.79643630981445,359.4800567626953,66.43611907958984,354.9208984375,71.15675354003906,364.0392150878906
7,13,48.07341766357422,440.16392517089844,45.69499588012695,437.9660034179688,50.45183944702149,442.3618469238281
7,16,57.240129470825195,403.2579345703125,54.474754333496094,399.4638366699219,60.0055046081543,407.0520324707031
7,17,126.10165023803711,438.87425231933594,123.77349090576172,435.1157531738281,128.4298095703125,442.63275146484375
7,19,132.60086059570312,441.4568786621094,129.55702209472656,439.1187438964844,135.6446990966797,443.7950134277344
7,22,157.23844146728516,438.90101623535156,153.51718139648438,436.50628662109375,160.95970153808594,441.2957458496094
7,24,163.4743194580078,438.19361877441406,159.76612854003906,435.9130859375,167.18251037597656,440.4741516113281
7,25,184.3412322998047,441.1087188720703,180.94834899902344,438.508544921875,187.73411560058597,443.7088928222656
7,31,258.99134826660156,379.6952819824219,256.5304260253906,376.6541442871094,261.4522705078125,382.7364196777344
7,32,255.07645416259766,440.6820526123047,251.3346405029297,438.171630859375,258.8182678222656,443.1924743652344
7,36,290.57476806640625,443.49639892578125,287.8082275390625,440.7920227050781,293.34130859375,446.2007751464844
7,37,278.2804870605469,417.18287658691406,275.4971923828125,412.8606567382813,281.06378173828125,421.5050964355469
7,38,303.41102600097656,436.0396728515625,299.9032592773437,433.76373291015625,306.9187927246094,438.3156127929688
7,39,294.56573486328125,430.13478088378906,290.93145751953125,427.3621826171875,298.20001220703125,432.9073791503906
7,40,414.546630859375,442.04258728027344,411.8946838378906,439.4187927246094,417.1985778808594,444.6663818359375
7,41,409.29400634765625,443.46360778808594,406.9643859863281,440.6857299804688,411.6236267089844,446.2414855957031
7,42,414.24993896484375,414.6771240234375,411.8043518066406,410.3323669433594,416.6955261230469,419.0218811035156
7,43,435.9629211425781,443.052490234375,433.56781005859375,440.8627014160156,438.3580322265625,445.2422790527344
7,44,394.51954650878906,354.4103088378906,391.20355224609375,351.3846130371094,397.8355407714844,357.4360046386719
7,45,552.0497131347656,432.1440887451172,548.903564453125,428.8761291503906,555.1958618164062,435.41204833984375
7,47,509.01788330078125,442.9117736816406,506.9417724609375,440.7122802734375,511.093994140625,445.11126708984375
7,48,504.3850555419922,417.0897521972656,501.6574096679688,413.6115112304688,507.1127014160156,420.5679931640625
7,49,528.7707058779865,440.9012528958101,526.27520722076,437.7932511868257,531.2662045352131,444.0092546047945
7,50,554.7964477539062,380.0821838378906,552.2095947265625,377.0913391113281,557.38330078125,383.0730285644531
7,54,532.6861877441406,442.4010009765625,529.3197021484375,439.9341125488281,536.0526733398438,444.8678894042969
7,55,550.2240905761719,443.21148681640625,548.127197265625,441.189208984375,552.3209838867188,445.2337646484375
7,57,622.909423828125,445.4316864013672,619.32421875,443.4425048828125,626.49462890625,447.4208679199219
