frame,ID,x,y
21,2,446.77,375.51
21,3,556.28,279.92
21,4,290.97,374.72
21,5,185.19,373.37
21,6,287.46,363.28
21,7,554.58,376.03
21,9,64.76,269.64
21,10,464.11,373.68
21,11,69.6,373.39
21,12,317.32,371.25
21,13,580.46,341.98
21,17,598.96,374.57
21,19,154.21,373.64
21,20,197.03,374.57
21,21,324.76,373.92
22,1,574.97,306.72
22,2,447.7,375.45
22,3,556.06,279.63
22,4,290.75,374.78
22,5,184.7,373.31
22,6,287.54,362.13
22,7,554.64,375.86
22,9,79.68,271.8
22,10,463.34,373.24
22,11,68.91,373.5
22,12,316.45,371.11
22,13,579.12,341.18
22,17,597.79,374.25
22,19,154.09,373.65
22,20,196.91,375.2
22,21,325.18,373.18
23,1,575.47,307.66
23,2,447.11,375.14
23,3,555.64,279.09
23,4,290.76,374.82
23,5,185.05,373.3
23,6,286.96,361.87
23,7,554.55,375.79
23,9,80.31,272.89
23,10,463.39,373.31
23,11,68.08,373.45
23,12,316.19,371.05
23,13,577.55,340.07
23,17,597.02,373.94
23,19,154.19,373.66
23,20,196.96,375.29
23,21,324.86,373.97
24,1,576.17,309.84
24,2,446.7,374.95
24,3,555.12,278.63
24,4,290.99,375.0
24,5,185.3,373.23
24,6,285.89,361.5
24,7,554.82,375.84
24,9,80.59,272.82
24,10,463.1,373.96
24,11,67.56,373.58
24,12,315.67,371.07
24,13,576.3,339.07
24,17,596.84,373.92
24,19,154.21,373.71
24,20,196.76,375.33
24,21,325.14,374.04
25,1,576.35,311.78
25,2,446.22,374.58
25,3,554.48,277.97
25,4,291.54,374.81
25,5,185.57,373.32
25,6,284.97,360.24
25,7,554.94,375.88
25,9,80.81,272.91
25,10,463.21,374.13
25,11,66.69,373.69
25,12,315.46,371.05
25,13,575.11,338.38
25,14,191.33,375.08
25,17,596.77,373.95
25,19,154.04,373.74
25,20,196.99,375.42
25,21,325.2,373.97
26,1,577.13,314.36
26,2,445.39,373.65
26,3,554.11,277.29
26,4,291.57,374.25
26,5,186.3,373.97
26,6,285.58,359.4
26,7,554.85,375.89
26,9,80.88,273.2
26,10,464.54,373.88
26,11,66.39,373.73
26,13,573.95,336.66
26,14,190.3,375.36
26,17,596.62,374.11
26,19,153.9,373.79
26,20,196.95,375.47
26,21,325.16,374.17
27,1,577.31,317.45
27,2,445.35,374.05
27,3,553.74,276.97
27,4,291.87,374.23
27,5,186.64,374.13
27,6,284.91,358.52
27,7,554.91,375.94
27,9,80.92,273.32
27,10,464.74,373.78
27,11,65.7,373.74
27,13,571.86,335.98
27,17,596.63,374.13
27,19,153.71,373.87
27,20,197.49,375.62
27,21,324.78,374.19
28,1,576.82,319.92
28,2,444.18,374.04
28,3,553.26,276.81
28,4,291.63,374.25
28,5,187.78,374.55
28,6,284.36,358.05
28,7,554.86,375.94
28,8,62.66,374.98
28,9,80.97,273.42
28,10,464.1,373.81
28,11,68.84,372.58
28,12,311.89,371.0
28,13,570.09,335.4
28,17,591.42,362.45
28,19,153.38,374.16
28,20,197.03,375.59
28,21,324.73,374.06
29,1,575.4,322.84
29,2,444.1,374.46
29,3,553.5,275.84
29,4,291.9,374.31
29,5,188.25,373.61
29,6,284.46,356.7
29,7,558.64,338.46
29,8,62.0,374.59
29,9,80.92,273.42
29,10,462.77,374.18
29,11,69.09,372.97
29,12,312.21,371.04
29,13,568.43,334.39
29,17,593.87,340.25
29,19,152.76,374.1
29,20,197.12,375.34
29,21,324.59,374.17
30,1,575.81,323.45
30,2,443.29,374.66
30,3,553.0,274.58
30,4,292.25,374.19
30,5,188.65,373.57
30,6,284.2,356.26
30,7,555.1,327.75
30,8,59.5,374.31
30,9,80.82,272.98
30,10,462.5,374.17
30,11,67.93,372.75
30,12,312.46,371.0
30,13,567.83,334.15
30,17,596.64,343.21
30,19,152.69,374.01
30,20,196.31,375.11
30,21,323.46,374.29
31,1,575.27,324.07
31,2,442.8,375.04
31,3,552.85,273.76
31,4,292.22,374.15
31,5,189.04,374.15
31,6,283.99,354.84
31,7,550.9,339.33
31,8,56.98,374.35
31,9,80.79,272.61
31,10,462.11,374.54
31,11,66.41,373.37
31,12,313.15,371.07
31,13,566.94,334.07
31,17,599.58,356.4
31,19,152.56,373.79
31,20,196.72,375.08
32,1,575.43,323.91
32,2,442.26,374.92
32,3,552.72,273.08
32,4,291.86,374.34
32,5,189.46,374.02
32,6,283.88,354.07
32,7,552.85,347.67
32,8,56.11,374.57
32,9,80.38,272.41
32,10,461.36,374.56
32,11,65.65,373.08
32,12,313.22,371.02
32,13,565.44,334.01
32,17,593.09,374.12
32,19,152.27,373.42
32,20,196.94,374.96
33,1,575.46,323.93
33,2,441.8,375.29
33,3,552.68,272.75
33,4,291.65,374.44
33,5,189.82,373.96
33,6,283.84,353.25
33,7,564.34,351.86
33,8,54.75,374.5
33,9,80.63,271.46
33,10,460.96,374.66
33,11,65.25,372.88
33,12,314.3,371.34
33,13,564.1,332.62
33,17,592.69,374.22
33,19,152.44,373.24
33,20,197.5,375.19
34,1,574.98,324.58
34,2,440.87,376.17
34,3,552.86,272.54
34,4,291.73,374.59
34,5,190.13,373.94
34,6,283.96,352.66
34,7,581.31,356.26
34,8,53.78,374.89
34,9,80.67,270.12
34,10,460.9,374.65
34,11,64.13,373.19
34,12,314.46,372.03
34,13,562.13,332.26
34,14,147.84,372.55
34,17,592.83,374.07
34,19,155.14,373.1
34,20,198.23,375.33
35,1,573.93,324.54
35,2,440.6,376.44
35,3,552.83,272.4
35,4,291.93,374.65
35,5,190.08,374.34
35,6,283.93,352.65
35,7,582.69,363.36
35,8,52.98,374.93
35,9,80.58,268.93
35,10,461.0,374.59
35,11,63.52,372.79
35,12,313.67,372.04
35,13,560.92,331.63
35,14,146.86,372.98
35,17,592.73,374.41
35,19,155.61,372.7
35,20,198.8,374.77
36,1,572.72,325.2
36,2,438.9,376.46
36,3,552.7,272.24
36,4,291.83,374.75
36,6,283.83,352.47
36,7,579.63,373.33
36,8,51.95,374.95
36,9,80.56,267.66
36,10,460.15,374.13
36,11,62.78,373.4
36,12,313.46,371.98
36,13,559.66,330.46
36,14,145.41,372.94
36,17,592.76,374.09
36,19,155.99,371.82
36,20,200.59,374.99
37,1,570.25,325.87
37,2,436.92,376.51
37,3,557.78,265.21
37,4,292.04,374.66
37,5,190.43,374.43
37,6,283.71,352.16
37,7,581.77,374.33
37,8,49.86,373.88
37,9,80.59,266.35
37,10,459.92,374.13
37,11,64.31,374.02
37,12,313.17,372.01
37,13,557.58,329.62
37,14,144.28,372.96
37,17,592.69,373.72
37,19,156.24,371.78
37,20,200.53,374.96
38,1,568.4,325.2
38,2,435.64,376.38
38,3,571.86,250.4
38,4,292.38,374.51
38,5,190.19,374.52
38,6,283.67,351.8
38,7,445.45,374.14
38,8,47.5,373.87
38,9,80.42,264.66
38,10,460.15,373.83
38,11,65.07,373.71
38,12,312.91,371.88
38,13,556.17,328.93
38,14,143.44,372.89
38,17,592.8,373.38
38,19,156.52,371.83
38,20,198.49,374.67
39,1,566.53,324.57
39,2,434.44,376.29
39,3,578.35,259.29
39,4,292.63,374.44
39,5,189.87,374.43
39,6,283.17,351.43
39,7,445.51,373.69
39,8,46.52,373.99
39,9,80.15,263.87
39,10,460.05,373.37
39,11,65.44,373.88
39,12,312.76,371.54
39,13,555.09,327.75
39,14,141.59,372.75
39,17,592.83,373.61
39,19,156.62,372.1
39,20,199.0,375.4
39,22,53.62,371.75
40,1,564.59,323.89
40,2,433.8,376.38
40,3,578.53,260.09
40,4,292.44,374.31
40,5,190.24,374.49
40,6,283.0,350.56
40,7,443.79,373.31
40,8,44.47,374.76
40,9,80.26,263.02
40,10,461.3,374.27
40,11,64.72,373.72
40,12,312.89,371.52
40,13,553.22,327.16
40,14,140.36,373.0
40,17,592.88,373.91
40,19,157.22,371.99
40,20,197.74,375.61
40,22,47.76,372.21
40,23,582.82,374.21
41,1,562.84,323.7
41,2,432.55,375.83
41,3,578.36,259.9
41,4,292.74,374.18
41,5,190.25,375.05
41,6,282.94,349.93
41,7,443.09,373.49
41,8,42.94,375.37
41,9,80.46,261.86
41,10,461.11,374.44
41,11,64.63,373.99
41,12,312.49,371.47
41,13,551.99,326.69
41,14,140.11,373.31
41,17,592.74,374.26
41,19,157.96,371.88
41,20,198.9,375.64
41,22,44.54,371.64
41,23,583.27,373.3
42,1,559.96,322.97
42,2,431.12,375.62
42,3,578.1,258.37
42,4,292.76,374.17
42,5,190.26,375.17
42,6,282.94,349.5
42,7,443.95,374.24
42,8,40.46,375.5
42,9,80.63,260.65
42,10,460.29,374.43
42,11,64.71,374.14
42,12,310.65,371.6
42,13,551.16,325.86
42,14,139.5,373.47
42,17,592.77,374.27
42,19,159.31,371.55
42,20,198.09,375.42
42,22,43.21,371.8
42,23,583.63,373.3
43,1,557.42,321.14
43,2,430.65,375.58
43,3,577.43,257.71
43,4,293.23,374.45
43,5,190.84,375.12
43,6,282.69,348.52
43,7,443.85,374.14
43,9,80.63,260.73
43,10,459.64,374.3
43,11,64.81,374.4
43,12,307.67,372.3
43,13,550.05,325.48
43,14,138.99,373.42
43,17,592.53,374.58
43,19,160.07,371.69
43,20,198.56,375.48
43,22,39.85,373.64
43,23,584.14,372.65
44,1,556.6,319.44
44,2,429.07,375.67
44,3,576.95,255.8
44,5,191.47,375.2
44,6,282.08,347.94
44,7,443.78,373.82
44,9,80.62,260.74
44,10,458.89,374.05
44,11,65.84,335.98
44,13,548.87,325.35
44,14,138.49,373.39
44,17,592.4,374.72
44,19,160.24,371.62
44,20,199.33,375.25
44,22,37.81,373.38
44,23,584.4,371.88
45,1,555.6,317.34
45,2,428.02,375.55
45,3,576.78,253.94
45,5,191.57,375.07
45,6,281.87,347.4
45,7,443.58,373.72
45,9,80.64,260.71
45,10,459.07,374.54
45,11,64.83,299.78
45,12,299.0,373.63
45,13,547.98,326.08
45,14,138.64,373.47
45,17,591.62,374.05
45,19,160.17,371.6
45,20,199.76,375.35
45,22,35.65,373.28
45,23,584.25,370.95
46,1,554.72,315.58
46,2,426.75,375.66
46,3,575.75,251.73
46,5,191.85,375.14
46,6,281.56,346.31
46,7,443.67,372.93
46,9,80.72,260.82
46,10,459.26,374.63
46,11,39.72,289.82
46,12,298.19,374.1
46,13,546.85,326.25
46,14,138.77,373.56
46,17,591.14,373.81
46,19,159.98,371.6
46,20,200.66,375.67
46,22,33.59,373.58
46,23,584.74,369.88
47,1,554.47,313.25
47,2,425.0,375.56
47,3,575.15,249.5
47,4,305.7,370.91
47,5,191.75,375.06
47,6,281.2,346.29
47,7,443.84,372.91
47,9,80.48,260.23
47,10,459.04,375.16
47,11,13.68,295.24
47,12,297.31,374.25
47,13,545.93,326.88
47,14,139.01,373.56
47,17,590.62,373.6
47,19,159.61,371.47
47,20,200.94,375.62
47,23,585.5,368.79
48,1,554.27,311.18
48,2,423.49,375.42
48,3,574.85,247.88
48,4,305.2,370.71
48,5,191.52,374.99
48,6,280.85,345.94
48,7,443.82,373.28
48,9,80.59,258.62
48,10,458.28,374.21
48,11,13.63,294.78
48,12,296.96,374.32
48,13,545.21,327.08
48,14,139.15,373.68
48,17,589.57,373.14
48,19,159.22,371.48
48,20,201.31,375.67
48,23,586.15,367.09
49,1,554.46,308.83
49,2,422.14,375.38
49,3,574.29,245.92
49,4,304.77,370.61
49,5,191.33,375.0
49,6,280.61,345.49
49,7,443.02,374.01
49,9,80.6,257.96
49,10,456.16,374.36
49,11,13.62,294.82
49,12,296.62,374.51
49,13,544.03,327.22
49,14,140.26,373.86
49,17,589.14,373.33
49,19,159.12,371.53
49,20,201.87,375.41
49,22,33.1,373.27
49,23,586.81,365.86
50,1,554.49,306.74
50,2,420.98,375.26
50,3,573.97,243.89
50,4,305.41,370.51
50,5,190.45,374.91
50,6,280.58,345.52
50,7,443.27,373.18
50,9,80.82,256.76
50,10,455.33,374.2
50,11,13.64,294.54
50,12,296.33,374.7
50,13,543.4,327.12
50,14,140.43,373.75
50,17,589.14,373.44
50,19,159.02,371.59
50,20,202.6,375.74
50,22,34.11,373.52
50,23,587.28,364.19
51,1,554.22,304.6
51,2,418.79,375.3
51,3,573.97,242.14
51,4,306.05,370.63
51,5,189.8,375.03
51,6,280.36,344.57
51,9,80.39,255.33
51,10,458.88,374.75
51,11,13.41,294.14
51,12,296.13,374.51
51,13,542.93,327.14
51,14,140.99,373.73
51,17,589.08,373.42
51,19,158.89,371.71
51,20,202.83,375.72
51,22,34.97,373.43
51,23,588.08,363.11
52,1,554.12,302.4
52,2,416.87,375.72
52,3,573.43,240.28
52,4,305.8,370.64
52,5,189.43,375.04
52,6,280.27,344.06
52,7,442.76,373.45
52,9,80.27,254.14
52,10,459.25,375.11
52,11,13.08,292.8
52,12,296.04,374.7
52,13,542.53,327.32
52,14,141.57,373.9
52,17,589.04,373.46
52,19,158.81,371.65
52,20,204.35,376.13
52,22,35.8,373.22
52,23,588.5,362.17
53,1,553.58,300.14
53,2,415.97,375.81
53,3,572.78,237.93
53,4,305.39,370.76
53,5,188.01,374.58
53,6,279.87,343.47
53,7,442.92,373.44
53,9,80.37,252.53
53,10,460.51,374.9
53,11,12.62,291.64
53,13,541.5,326.85
53,14,142.0,373.68
53,17,589.03,373.52
53,19,158.83,371.53
53,20,204.17,375.89
53,22,36.14,373.39
53,23,588.99,360.38
54,1,553.26,298.54
54,2,415.13,376.0
54,3,572.35,236.14
54,4,305.58,370.74
54,5,186.85,375.03
54,6,279.64,343.2
54,7,443.15,373.32
54,9,80.35,250.52
54,13,540.71,326.24
54,14,141.92,373.7
54,17,588.02,373.73
54,19,158.57,371.64
54,20,203.32,375.79
54,22,38.18,372.72
54,23,589.06,358.97
55,1,552.29,296.32
55,2,413.67,376.1
55,3,571.47,233.93
55,4,304.81,370.83
55,5,192.16,374.85
55,6,279.66,342.21
55,7,443.35,373.01
55,9,80.17,249.3
55,12,297.81,374.68
55,13,540.24,325.72
55,14,143.35,373.37
55,17,586.46,373.93
55,19,158.95,371.66
55,20,203.06,375.9
55,21,292.48,371.6
55,22,40.4,373.51
55,23,589.9,357.64
56,1,552.03,294.13
56,2,413.32,376.1
56,3,570.87,231.79
56,4,305.16,370.8
56,5,192.1,374.41
56,6,279.32,341.11
56,7,445.33,372.77
56,9,80.21,247.29
56,10,463.39,376.08
56,12,297.08,374.55
56,13,539.48,324.39
56,14,143.43,373.24
56,17,584.9,373.96
56,19,158.73,371.53
56,20,202.73,375.95
56,21,290.82,371.88
56,22,41.56,373.26
56,23,589.79,356.13
57,1,551.65,291.74
57,2,413.33,376.04
57,3,570.41,229.74
57,4,305.22,370.89
57,5,191.53,374.46
57,6,279.01,340.31
57,7,443.28,372.73
57,9,80.17,245.46
57,10,463.93,376.01
57,12,296.6,374.48
57,13,538.82,323.08
57,14,143.85,373.01
57,17,582.45,373.91
57,19,158.87,371.87
57,20,202.23,375.89
57,21,289.69,371.97
57,22,42.58,373.38
57,23,589.8,354.3
58,1,550.93,290.09
58,2,413.11,376.0
58,3,569.52,227.85
58,5,192.07,374.59
58,6,278.75,339.88
58,7,442.72,372.71
58,9,79.93,243.81
58,10,462.21,376.77
58,13,538.51,322.13
58,14,144.23,372.56
58,17,581.61,373.62
58,19,159.06,371.97
58,20,201.79,375.87
58,21,288.18,372.15
58,22,43.69,373.26
58,23,590.1,352.98
59,1,550.14,288.13
59,2,412.99,375.91
59,3,568.5,225.7
59,5,191.38,374.62
59,6,278.24,338.46
59,7,442.11,372.95
59,9,79.78,242.29
59,10,462.13,376.59
59,13,538.41,320.43
59,14,144.39,372.33
59,17,580.91,373.41
59,19,158.81,372.1
59,20,201.1,375.88
59,21,287.45,371.95
59,22,45.16,373.29
59,23,590.02,351.47
60,1,549.69,286.57
60,2,413.18,375.8
60,3,567.67,223.76
60,5,191.32,374.56
60,6,278.16,338.2
60,7,442.32,373.34
60,9,79.93,239.96
60,10,462.22,378.77
60,11,10.36,279.02
60,13,537.72,318.83
60,14,144.63,372.03
60,16,462.47,373.81
60,17,580.45,373.0
60,19,158.73,372.06
60,20,199.91,376.01
60,21,286.66,372.35
60,22,49.3,373.41
60,23,590.02,349.68
61,1,549.32,285.43
61,2,413.14,375.56
61,3,566.61,221.75
61,4,302.07,371.76
61,5,191.45,374.36
61,6,277.29,337.58
61,7,441.28,373.11
61,9,79.82,237.99
61,11,9.81,277.55
61,12,296.4,374.24
61,13,537.47,317.25
61,14,144.47,372.4
61,16,465.6,375.45
61,17,579.72,372.91
61,19,158.69,372.17
61,20,199.62,376.02
61,21,286.84,372.7
61,22,47.88,373.53
61,23,590.18,348.06
62,1,549.0,283.19
62,2,414.12,374.83
62,3,565.25,219.47
62,4,300.32,372.61
62,5,190.94,373.6
62,6,277.18,336.99
62,7,440.68,373.03
62,9,79.56,238.12
62,13,537.14,315.96
62,14,144.64,372.21
62,16,467.03,376.86
62,17,580.4,372.61
62,19,158.27,372.27
62,20,198.18,375.96
62,21,286.75,372.84
62,22,48.31,373.64
62,23,590.45,346.41
63,1,549.06,280.93
63,2,413.96,374.87
63,3,563.93,217.39
63,4,300.07,372.44
63,5,190.63,373.9
63,6,276.85,336.66
63,7,439.73,373.67
63,9,79.61,238.39
63,13,536.63,314.12
63,14,144.97,372.06
63,16,466.76,376.28
63,17,582.14,372.54
63,19,158.47,372.28
63,20,196.91,375.96
63,21,286.29,372.98
63,22,48.96,373.48
63,23,590.26,344.37
64,1,548.8,278.59
64,2,414.7,374.37
64,3,562.61,215.53
64,4,299.38,372.65
64,6,276.82,336.2
64,7,438.95,373.94
64,9,79.97,238.42
64,10,464.84,374.08
64,13,535.96,312.8
64,14,145.5,371.69
64,17,583.86,372.75
64,19,158.42,372.17
64,20,192.99,374.97
64,21,285.96,373.27
64,22,50.57,373.42
64,23,590.41,342.72
65,1,549.12,275.43
65,2,414.48,374.29
65,3,561.6,214.5
65,4,299.09,372.87
65,6,276.67,335.69
65,7,438.23,373.87
65,9,80.21,238.53
65,10,469.49,375.02
65,13,535.59,312.21
65,14,146.14,371.0
65,17,586.16,374.11
65,19,158.01,372.18
65,20,192.18,375.37
65,21,284.55,373.92
65,22,51.12,373.53
65,23,590.35,340.95
66,1,549.2,273.48
66,2,414.23,374.14
66,3,560.48,213.09
66,4,298.86,372.89
66,6,276.44,335.14
66,7,434.17,373.28
66,8,48.31,372.72
66,9,80.2,238.48
66,10,469.5,376.12
66,11,12.47,264.75
66,13,535.35,311.77
66,14,145.76,370.34
66,16,441.56,374.28
66,17,588.06,374.21
66,19,157.32,372.2
66,20,191.85,375.16
66,21,283.28,373.88
66,22,53.92,374.77
66,23,590.32,339.23
67,1,548.98,271.83
67,2,414.33,374.13
67,3,559.46,211.78
67,4,298.69,372.75
67,5,168.29,376.42
67,6,276.32,334.14
67,7,433.2,373.32
67,8,50.27,373.49
67,9,80.23,238.43
67,10,469.64,375.46
67,11,13.1,263.01
67,13,535.2,311.37
67,14,145.99,369.38
67,16,441.42,374.26
67,17,589.78,373.47
67,19,157.43,371.96
67,20,191.66,375.31
67,21,282.9,374.1
67,22,53.39,374.47
67,23,590.02,337.53
68,1,548.58,270.83
68,2,414.51,374.09
68,3,558.47,210.03
68,4,298.56,372.77
68,5,168.31,376.4
68,6,275.64,333.32
